index,type,start,end,text
50,cue,"00:02:29,000","00:02:31,160","I don't know where my head's at
involving Chloe."
51,cue,"00:02:32,160","00:02:33,000",Yeah.
52,cue,"00:02:33,080","00:02:34,480","<i>Uh, I give up.</i>"
53,cue,"00:02:34,920","00:02:36,720","She's cool and that.
I think she's fit,"
54,cue,"00:02:36,800","00:02:38,560",but I flirt with everyone.
55,cue,"00:02:38,640","00:02:41,280","I don't know. Maybe she thinks
it could go a lot further than that."
56,cue,"00:02:41,600","00:02:45,000","To be honest, I want it.
I've come in here to, like, fuck around."
57,cue,"00:02:45,800","00:02:47,120","<i>Slow down, playboy.</i>"
58,cue,"00:02:47,200","00:02:49,960","<i>I think you're missing the point
of this retreat. Tell him, Harry.</i>"
59,cue,"00:02:51,000","00:02:52,560",Leave it and just have fun.
60,cue,"00:02:53,480","00:02:54,960",[narrator sighs] <i>Boys.</i>
61,cue,"00:02:55,040","00:02:56,280",<i>Why do we bother?</i>
62,cue,"00:02:56,440","00:02:58,200",Kori doesn't have many options here.
63,cue,"00:02:58,280","00:03:00,600","Um, everyone's pretty much tied up now."
64,cue,"00:03:00,680","00:03:04,640","He's got Madison and there's Nicole.
Follow your heart, have fun."
65,cue,"00:03:05,440","00:03:08,920","And if I've come in and she's interested
in me, that's not my problem."
66,cue,"00:03:09,000","00:03:11,240","- Yeah.
- I can't help being beautiful,"
67,cue,"00:03:11,320","00:03:13,840","having a banging personality, being funny."
68,cue,"00:03:16,280","00:03:19,520","Francesca would be top of my list,
like, all day."
69,cue,"00:03:21,640","00:03:24,840","<i>I don't think that's what Harry meant
when he said to have fun.</i>"
70,cue,"00:03:25,240","00:03:27,880","But, I would put boy-code over a bird."
71,cue,"00:03:28,400","00:03:31,560","I don't want to be the one to go in
and create a massive drama."
72,cue,"00:03:32,040","00:03:34,880","<i>Hmm, didn't have you down
as a bro-code kind of guy.</i>"
73,cue,"00:03:34,960","00:03:37,440","- Smashing it. Good to have you.
- Safe, man. Cheers."
74,cue,"00:03:39,560","00:03:41,920","<i>♪ Trust me now, we're all right ♪</i>"
75,cue,"00:03:42,800","00:03:44,720",<i>♪ Everything's sweet and low ♪</i>
76,cue,"00:03:44,800","00:03:45,800",You look good.
77,cue,"00:03:45,880","00:03:46,880","Thanks, Sharron."
78,cue,"00:03:46,920","00:03:48,040","No problem, Rhonda."
79,cue,"00:03:48,600","00:03:50,200",I like it when you say my name.
80,cue,"00:03:51,200","00:03:53,960","We're getting down
to the final days, and..."
81,cue,"00:03:54,040","00:03:54,920","as of right now,"
82,cue,"00:03:55,000","00:03:57,360","I mean, I'm loving where we are,
and I love what we have."
83,cue,"00:03:58,120","00:03:59,680",Feels good.
84,cue,"00:04:00,360","00:04:03,680","The final big step that I want to take
is being able to"
85,cue,"00:04:03,760","00:04:05,600",talk about my son with Sharron.
86,cue,"00:04:05,680","00:04:08,920","<i>Okay, so Sharron isn't the only man
in your life.</i>"
87,cue,"00:04:14,240","00:04:16,720","[Rhonda] Dating and having a child
is very hard,"
88,cue,"00:04:17,080","00:04:21,040","cause no one meets my son
unless I consider you somebody"
89,cue,"00:04:21,120","00:04:23,200",that I can actually take home.
90,cue,"00:04:23,840","00:04:26,880","But, I'm afraid to open up."
91,cue,"00:04:27,520","00:04:29,960",I don't know how he's going to react.
92,cue,"00:04:30,160","00:04:31,400",I hope he doesn't freak out.
93,cue,"00:04:32,120","00:04:34,640","This is what I wanted to do today,
for real."
94,cue,"00:04:35,320","00:04:37,560",Might actually want some snuggle time.
95,cue,"00:04:39,720","00:04:41,960","<i>True vulnerability takes courage,</i>"
96,cue,"00:04:42,040","00:04:45,680","<i>and that is why Lana has a girls-only
workshop planned for tomorrow</i>"
97,cue,"00:04:45,760","00:04:48,520",<i>that's all about female empowerment.</i>
98,cue,"00:04:48,600","00:04:51,360","<i>And trust me,
you don't want to miss this one.</i>"
99,cue,"00:04:52,920","00:04:54,680",<i>♪ This is a warning</i> ♪
100,cue,"00:04:55,400","00:04:57,640","<i>♪ You know I want you, girl ♪</i>"
101,cue,"00:04:57,880","00:04:59,720","<i>♪ But I'm warning, warning ♪</i>"
102,cue,"00:05:00,080","00:05:02,000",<i>♪ I'm gonna rock your world ♪</i>
103,cue,"00:05:02,080","00:05:03,440",[Kori] What happened with Kelz?
104,cue,"00:05:03,920","00:05:07,280","- Harry and I, like, ended things.
- Yeah."
105,cue,"00:05:07,800","00:05:09,600","So, I went for Kelz instead."
106,cue,"00:05:10,240","00:05:11,760","I decided the next day I was over it,"
107,cue,"00:05:11,840","00:05:14,040","so I ended things,
and then I got back with Harry."
108,cue,"00:05:14,120","00:05:16,400","Everything happens for a reason, I guess."
109,cue,"00:05:16,480","00:05:18,320","Mistakes, regrets."
110,cue,"00:05:18,400","00:05:20,280","- Mistakes? Is it?
- Yeah."
111,cue,"00:05:21,000","00:05:22,360",Gonna make any more mistakes?
112,cue,"00:05:22,440","00:05:24,440","- What?
- You gonna make any more mistakes?"
113,cue,"00:05:25,640","00:05:26,800",Kori...
114,cue,"00:05:26,880","00:05:29,920",<i>I knew it. So much for bro code.</i>
115,cue,"00:05:30,480","00:05:32,800","<i>At least Fran
is a one-man woman these days.</i>"
116,cue,"00:05:33,760","00:05:36,640","Kori's sexy. Like, he's got great style."
117,cue,"00:05:36,800","00:05:38,760","He dresses, like, so hot."
118,cue,"00:05:38,840","00:05:41,440","He smells really good.
He knows how to do his hair."
119,cue,"00:05:41,520","00:05:43,240","He has great ""banter."""
120,cue,"00:05:43,320","00:05:44,520",I think you're sick.
121,cue,"00:05:45,000","00:05:47,920","You smell good all the time.
You look good. You dress well."
122,cue,"00:05:48,000","00:05:52,040","<i>I know you're working your biceps, Harry,
but Kori is muscling in on your girl.</i>"
123,cue,"00:05:52,120","00:05:54,080","- Rocket. Know what that means?
- Rocket?"
124,cue,"00:05:54,160","00:05:55,200","Like ""hot""?"
125,cue,"00:05:55,480","00:05:56,840","Yeah. You're, like, rocket."
126,cue,"00:05:57,520","00:05:58,440",Out of this world.
127,cue,"00:05:58,520","00:06:00,560","<i>Houston, we have a problem.</i>"
128,cue,"00:06:00,920","00:06:03,720","When Harry's not looking,
there's been a few comments and looks."
129,cue,"00:06:03,800","00:06:06,920","I think Francesca's definitely into me,
as well. Can't stop herself."
130,cue,"00:06:09,400","00:06:10,480",[Kori exhales]
131,cue,"00:06:11,200","00:06:12,200",<i>♪ Got me feeling ♪</i>
132,cue,"00:06:13,040","00:06:15,160",<i>♪ Got me feeling good ♪</i>
133,cue,"00:06:17,000","00:06:18,880",<i>♪ All the rocky roads ♪</i>
134,cue,"00:06:19,280","00:06:21,640",<i>♪ Never felt so smooth ♪</i>
135,cue,"00:06:21,720","00:06:24,360","So, I need to not wear knickers with this."
136,cue,"00:06:24,440","00:06:27,080",That is unreal on you. You look divine.
137,cue,"00:06:27,640","00:06:29,600","I'm looking like a sort
in this Barbie dress."
138,cue,"00:06:29,680","00:06:32,320",Kori won't be able to resist.
139,cue,"00:06:32,400","00:06:36,880","<i>I'd agree, but then again, resisting women
doesn't seem to be Kori's strong point.</i>"
140,cue,"00:06:37,440","00:06:38,680",[Kelz] Chloe's in your bed now.
141,cue,"00:06:38,760","00:06:40,480",What's going on? Where's your head at?
142,cue,"00:06:40,560","00:06:43,160","- We're vibing a little bit, but...
- Yeah."
143,cue,"00:06:43,240","00:06:44,640",[melodic chime]
144,cue,"00:06:45,920","00:06:46,960","[Lana] <i>Hello, Kelz.</i>"
145,cue,"00:06:47,400","00:06:48,400","Hello, Lana."
146,cue,"00:06:48,440","00:06:50,200","<i>- Hello, Kori.</i>
- You all right?"
147,cue,"00:06:50,680","00:06:52,040",[they laugh]
148,cue,"00:06:52,880","00:06:53,880","[Lana] <i>Kori,</i>"
149,cue,"00:06:54,120","00:06:58,200","<i>I've noticed you've been attempting
to get to know some of the girls better.</i>"
150,cue,"00:06:58,280","00:06:59,400",What are you saying?
151,cue,"00:06:59,840","00:07:02,840","<i>Would you like the opportunity
to take one of them on a date,</i>"
152,cue,"00:07:03,000","00:07:05,000",<i>to explore the connection further?</i>
153,cue,"00:07:05,080","00:07:06,640","- [Kelz sighs]
- [Kori laughs]"
154,cue,"00:07:06,720","00:07:08,160","Jeez, okay."
155,cue,"00:07:08,240","00:07:09,800","Uh, yeah, go on."
156,cue,"00:07:11,080","00:07:13,640","Me and Chloe,
we have got on quite well this whole time,"
157,cue,"00:07:13,720","00:07:15,480","so I've built a good connection
with Chloe."
158,cue,"00:07:16,160","00:07:17,560","I think Francesca's fit,"
159,cue,"00:07:17,800","00:07:20,720","but Francesca's situation
is a little bit more difficult."
160,cue,"00:07:20,880","00:07:23,800","[narrator] <i>If by ""difficult,""
you mean ""in a relationship.""</i>"
161,cue,"00:07:25,120","00:07:27,160",<i>Who would you like to take?</i>
162,cue,"00:07:28,840","00:07:29,840",Uh...
163,cue,"00:07:30,080","00:07:32,800","[narrator] <i>Chloe. The answer is ""Chloe.""</i>"
164,cue,"00:07:32,880","00:07:34,840",<i>She even dressed like a Barbie for you.</i>
165,cue,"00:07:41,080","00:07:42,240","Yeah, Francesca."
166,cue,"00:07:43,560","00:07:44,560",Homewrecker.
167,cue,"00:07:45,080","00:07:47,480","[Kori] End of the day,
I've got to do what's best for me."
168,cue,"00:07:47,560","00:07:50,360","The fittest bird's interested in me.
I'll take her off whoever's hands."
169,cue,"00:07:50,400","00:07:52,880","<i>Lana, you've got your work cut out
with this one.</i>"
170,cue,"00:07:53,400","00:07:54,760",It's gonna be a cracker.
171,cue,"00:07:54,840","00:07:57,040",[he laughs]
172,cue,"00:07:57,720","00:07:59,000",Ahh!
173,cue,"00:07:59,600","00:08:02,800","Kori's about to fall in the same trap,
going on a date with Frankie."
174,cue,"00:08:02,880","00:08:05,640","Couldn't give him tips,
because I'm a firm believer"
175,cue,"00:08:06,360","00:08:07,600",you should never walk
176,cue,"00:08:08,720","00:08:10,080",in someone else's shoes.
177,cue,"00:08:10,800","00:08:13,960","You should always have your own footsteps
with your own shoes."
178,cue,"00:08:14,040","00:08:15,440","That's a wingman, right there."
179,cue,"00:08:15,520","00:08:16,760",[chuckles] Fully.
180,cue,"00:08:22,680","00:08:24,961","[Sharron] Do you think,
if Lana didn't put rules in place,"
181,cue,"00:08:25,000","00:08:26,320",you guys would be as solid?
182,cue,"00:08:26,400","00:08:27,840","- No. Whole attitude's changed.
- No?"
183,cue,"00:08:27,920","00:08:30,080","- We're planning...
- Planning a wedding already, bro?"
184,cue,"00:08:30,160","00:08:31,440","- Yeah, pretty much.
- Yeah."
185,cue,"00:08:31,520","00:08:34,080","He said, ""I'm moving in.
I'm becoming vegan."""
186,cue,"00:08:34,480","00:08:35,880",You're full of shit.
187,cue,"00:08:35,960","00:08:37,080",[melodic chime]
188,cue,"00:08:38,200","00:08:40,760","[narrator] <i>I wouldn't send out
the wedding invites just yet.</i>"
189,cue,"00:08:41,280","00:08:44,400","Oh, I get the worst anxiety
every time she makes that noise."
190,cue,"00:08:45,040","00:08:46,120",[Lana] <i>Francesca.</i>
191,cue,"00:08:46,200","00:08:48,240",No. Don't do this to me.
192,cue,"00:08:48,320","00:08:51,880","<i>As you know, this retreat
helps you make meaningful connections.</i>"
193,cue,"00:08:53,160","00:08:56,320",<i>It can also test those connections.</i>
194,cue,"00:08:57,080","00:09:00,160","<i>Your company has been requested
on a date...</i>"
195,cue,"00:09:01,720","00:09:02,720",<i>by Kori.</i>
196,cue,"00:09:08,720","00:09:10,416","- [Francesca] Um...
- What is this bullshit?"
197,cue,"00:09:10,440","00:09:11,480",We haven't had a date yet.
198,cue,"00:09:12,000","00:09:14,880","Obviously, I gave Kori
a bit of advice this morning."
199,cue,"00:09:14,960","00:09:18,040","I told him to have a bit of fun,
and go crazy in the retreat."
200,cue,"00:09:18,640","00:09:21,040","Uh, yeah, bit of a stink move,"
201,cue,"00:09:21,560","00:09:23,080",but not really too threatened.
202,cue,"00:09:23,160","00:09:25,240",I know how Francesca feels.
203,cue,"00:09:25,920","00:09:28,240","I don't wanna go on a date with him.
I wanna go with you."
204,cue,"00:09:28,880","00:09:31,040","It's all good.
If you don't want to do it, don't do it."
205,cue,"00:09:31,800","00:09:33,760","[narrator] <i>That's settled then.
Just turn him down</i>"
206,cue,"00:09:33,800","00:09:35,200",<i>and we can all move on.</i>
207,cue,"00:09:35,280","00:09:38,240","- If your relationship is as solid as...
- Solid."
208,cue,"00:09:38,640","00:09:41,360","...you like to think it is,
then it shouldn't matter."
209,cue,"00:09:42,400","00:09:45,760","I know, deep down,
I shouldn't be entertaining this"
210,cue,"00:09:45,840","00:09:50,440","because I'm, like,
falling for Harry so hard, but..."
211,cue,"00:09:51,360","00:09:55,440","my inner urges
are just making me entertain it."
212,cue,"00:09:57,200","00:09:59,600","[narrator] <i>Surely, she's not going to go?</i>"
213,cue,"00:10:00,400","00:10:01,880","Why'd you get so quiet, though?"
214,cue,"00:10:02,440","00:10:03,440",Me?
215,cue,"00:10:04,120","00:10:06,880","I was, like, thinking, like,
I'm ready for a test."
216,cue,"00:10:06,960","00:10:09,120","Like, bring it on."
217,cue,"00:10:10,920","00:10:12,000",[he exhales deeply]
218,cue,"00:10:14,600","00:10:15,600",I trust you.
219,cue,"00:10:17,000","00:10:18,400","Boo, Francesca."
220,cue,"00:10:19,720","00:10:21,480","<i>Boo, indeed.</i>"
221,cue,"00:10:24,040","00:10:25,160",Just shut him down.
222,cue,"00:10:34,600","00:10:36,720",Do you think she has an attraction to him?
223,cue,"00:10:37,960","00:10:39,960","No way that would happen.
She wouldn't do that."
224,cue,"00:10:40,600","00:10:42,720","<i>Are we talking about
the same Francesca here?</i>"
225,cue,"00:10:47,840","00:10:50,480","<i>Someone is gonna
have to break the news to Chloe.</i>"
226,cue,"00:10:52,280","00:10:54,440","- Hey, ladies.
- Hey, honey."
227,cue,"00:10:55,240","00:10:57,560",<i>Looks like Rhonda drew the short straw.</i>
228,cue,"00:10:57,880","00:11:01,080","[Rhonda] Lana comes on, and she..."
229,cue,"00:11:02,120","00:11:05,480","tells Francesca that someone's requested
to go on a date with her."
230,cue,"00:11:06,600","00:11:08,040","- [sighs]
<i>- </i>[Rhonda] And it was Kori."
231,cue,"00:11:08,680","00:11:09,800",What the hell?
232,cue,"00:11:11,200","00:11:12,360",That's fine.
233,cue,"00:11:14,280","00:11:16,440","I've got dressed up as a Barbie,"
234,cue,"00:11:16,520","00:11:19,040","while he's out there
with big-tits Francesca..."
235,cue,"00:11:19,880","00:11:20,880",on a date.
236,cue,"00:11:21,160","00:11:22,920","Thanks, Kori, you twat."
237,cue,"00:11:23,600","00:11:27,120","He should've had the balls
to say to me, ""Chloe, it's nothing more."""
238,cue,"00:11:27,200","00:11:29,320",What a fucking dick. I'm sorry.
239,cue,"00:11:29,400","00:11:30,520",What did Harry say?
240,cue,"00:11:30,600","00:11:32,640","- He was like, ""Go shut him down.""
- Honestly..."
241,cue,"00:11:32,720","00:11:35,560","The fact that she's actually
considering going, or even..."
242,cue,"00:11:35,640","00:11:37,960",The feeling has got to be mutual.
243,cue,"00:11:39,680","00:11:41,600","Her morals are none,"
244,cue,"00:11:42,360","00:11:44,480",and Kori's morals are none.
245,cue,"00:11:45,920","00:11:49,720","Her and Harry are in a relationship,
and she still manages to worm her way in."
246,cue,"00:11:49,800","00:11:51,520","I mean, Francesca, babe..."
247,cue,"00:11:52,240","00:11:53,240",like...
248,cue,"00:11:53,720","00:11:55,000",what is your problem?
249,cue,"00:11:59,240","00:12:01,560","<i>♪ It's all you, girl ♪</i>"
250,cue,"00:12:01,640","00:12:03,120",<i>♪ Watch you move ♪</i>
251,cue,"00:12:03,800","00:12:06,040","<i>♪ You're so cool, girl ♪</i>"
252,cue,"00:12:06,760","00:12:08,320",<i>♪ All eyes are on you ♪</i>
253,cue,"00:12:08,640","00:12:10,040","- All right?
- Hello. Yeah."
254,cue,"00:12:10,120","00:12:11,160",How is it?
255,cue,"00:12:11,240","00:12:12,240",Troublemaker.
256,cue,"00:12:13,200","00:12:15,000",<i>Took the words right out of my mouth.</i>
257,cue,"00:12:15,480","00:12:17,200","[Francesca] Oh,
is that a bottle of tequila?"
258,cue,"00:12:17,760","00:12:20,200","- Yeah, we're doing shots.
- Jeez."
259,cue,"00:12:20,760","00:12:22,720","[Kori] If she really had a thing
with Harry,"
260,cue,"00:12:22,800","00:12:25,720","she wouldn't have even come on a date.
So, I'm gonna run with it."
261,cue,"00:12:26,240","00:12:28,800",How would you feel about this situation?
262,cue,"00:12:29,560","00:12:31,360","Obviously, I think you're very attractive."
263,cue,"00:12:32,040","00:12:34,160",<i>That's one way of shutting him down.</i>
264,cue,"00:12:34,240","00:12:37,440","So, it'll be nice to see, like,
who Kori is..."
265,cue,"00:12:37,960","00:12:39,480",aside from a geezer.
266,cue,"00:12:42,400","00:12:43,880",You're such a troublemaker.
267,cue,"00:12:45,000","00:12:46,000","You're okay with it,"
268,cue,"00:12:46,400","00:12:47,480",me causing problems?
269,cue,"00:12:47,560","00:12:50,360",<i>♪ Got me making all the wrong decisions ♪</i>
270,cue,"00:12:52,400","00:12:55,440","Okay. Obviously, from the beginning,
I had my eye on you."
271,cue,"00:12:55,520","00:12:58,560","And then, obviously,
I realized quickly your situation..."
272,cue,"00:12:58,640","00:13:00,456","- Yeah, Harry and I.
- ...and it was a bit like,"
273,cue,"00:13:00,480","00:13:01,760","""Can I go with it? Can I not?"""
274,cue,"00:13:01,840","00:13:03,640","I mean, if I was in your position..."
275,cue,"00:13:04,680","00:13:05,720",I would just go for it.
276,cue,"00:13:08,400","00:13:09,400",You're so hot.
277,cue,"00:13:10,560","00:13:11,880",<i>What a minx.</i>
278,cue,"00:13:11,960","00:13:13,400",<i>She just can't help herself.</i>
279,cue,"00:13:13,600","00:13:16,200","My train of thought
is all over the place right now."
280,cue,"00:13:16,600","00:13:20,240","One hundred percent, it's the hardest
temptation that's happened to me thus far,"
281,cue,"00:13:20,320","00:13:22,480",because Kori is definitely my type.
282,cue,"00:13:22,960","00:13:24,760","Everything about him is, like, my type."
283,cue,"00:13:25,720","00:13:28,360","<i>Ladies and gentlemen,
reintroducing...</i>"
284,cue,"00:13:28,720","00:13:30,520",<i>the old Francesca.</i>
285,cue,"00:13:31,920","00:13:33,960",How long have you been single for?
286,cue,"00:13:34,040","00:13:34,960",Since summertime.
287,cue,"00:13:35,040","00:13:37,400",Not single now? Or does it not count?
288,cue,"00:13:38,400","00:13:40,520","- Oh, God.
- [he laughs]"
289,cue,"00:13:41,000","00:13:43,080",9-1-1. What's the number for 9-1-1?
290,cue,"00:13:43,320","00:13:46,360","<i>Hmm, pretty sure it's 9-1-1?</i>"
291,cue,"00:13:47,440","00:13:48,440",Shit.
292,cue,"00:13:57,520","00:13:58,520",[she sighs]
293,cue,"00:13:59,240","00:14:00,240",[he sighs]
294,cue,"00:14:01,880","00:14:04,320","[Harry] Obviously,
if she has a good time with Kori,"
295,cue,"00:14:04,400","00:14:07,280","and they decide they hit it off,
I'll be heartbroken."
296,cue,"00:14:07,360","00:14:11,480","It took me a lot to push a side of me
that I don't usually give people at all."
297,cue,"00:14:11,960","00:14:14,640","So, yeah, I think that would be
the tipping point for me."
298,cue,"00:14:14,720","00:14:16,960",I would just pack my bags and go.
299,cue,"00:14:17,920","00:14:20,600","<i>Production, can we get
Harry's suitcase on standby?</i>"
300,cue,"00:14:23,160","00:14:25,480","I'm getting, like, a really good vibe,
but I don't think..."
301,cue,"00:14:26,400","00:14:28,480",you and Harry are right together.
302,cue,"00:14:28,960","00:14:31,560","I wouldn't have asked you on a date
if I didn't think that..."
303,cue,"00:14:32,080","00:14:34,160",you were in it with him 100 percent.
304,cue,"00:14:40,080","00:14:41,160",[she sighs]
305,cue,"00:14:50,240","00:14:51,400",I think what...
306,cue,"00:14:52,280","00:14:54,680","Harry and I have is, like, super rare,"
307,cue,"00:14:54,760","00:14:55,760","and, like..."
308,cue,"00:14:55,840","00:14:56,960",I don't think...
309,cue,"00:14:57,720","00:14:59,520","that I'm gonna be able to find it again,"
310,cue,"00:14:59,600","00:15:05,120","and as much as the temptation
is, like, so real for you, like it is,"
311,cue,"00:15:05,520","00:15:07,560","I can't, like, jeopardize"
312,cue,"00:15:07,960","00:15:09,320",what I have with him.
313,cue,"00:15:13,960","00:15:15,320","Kori, I can't do it."
314,cue,"00:15:15,400","00:15:17,560",Jeez. Shot me right down.
315,cue,"00:15:17,640","00:15:19,560",I don't really understand her reaction.
316,cue,"00:15:19,640","00:15:22,760","At the end of the day, I saved
some people some money, innit?"
317,cue,"00:15:23,440","00:15:24,480",[he exhales]
318,cue,"00:15:26,400","00:15:28,320","It's a temptation that's there,"
319,cue,"00:15:28,400","00:15:31,280","like a very delicious
vegan junk-food meal,"
320,cue,"00:15:31,520","00:15:35,080","but you know the celery and the broccoli
is just what you need,"
321,cue,"00:15:35,160","00:15:37,440","and it gives you everything
you want out of life."
322,cue,"00:15:37,880","00:15:39,920","If you didn't get that,
this is Harry, this is Kori,"
323,cue,"00:15:40,000","00:15:42,760","and I'm gonna stick with Harry
because he's fucking perfect,"
324,cue,"00:15:42,840","00:15:45,440","and I'm falling in love with him,
and I don't want to get tempted"
325,cue,"00:15:45,520","00:15:47,840","by the burger and poutine
that I don't need."
326,cue,"00:15:48,000","00:15:51,840","<i>Cancel the Big Mac and fries!
Looks like we're sticking with the diet.</i>"
327,cue,"00:15:52,520","00:15:54,296","- See you down there?
- Yeah, see you in a bit."
328,cue,"00:15:54,320","00:15:56,120","<i>Well done, Francesca.</i>"
329,cue,"00:15:56,200","00:15:57,720",<i>Lana will be proud.</i>
330,cue,"00:15:57,920","00:15:58,920","<i>Broccoli, anyone?</i>"
331,cue,"00:16:07,480","00:16:08,480",[Francesca sighs]
332,cue,"00:16:11,920","00:16:16,880","[Harry] My heart was beating so fast.
I was sweating like crazy."
333,cue,"00:16:20,800","00:16:21,800",Can I...?
334,cue,"00:16:22,040","00:16:23,440",[Harry] Did you come to talk to me?
335,cue,"00:16:23,480","00:16:24,960",[David laughs]
336,cue,"00:16:26,200","00:16:27,920","- I'll leave you guys.
- Thanks."
337,cue,"00:16:31,160","00:16:32,160",[Harry] How was it?
338,cue,"00:16:33,160","00:16:35,080","We were friendly, flirting. We were fun."
339,cue,"00:16:35,560","00:16:39,080","I mean, I told him that
I didn't blame him for asking me,"
340,cue,"00:16:39,160","00:16:41,656","cause if I was in his position,
I would've went for it as well."
341,cue,"00:16:41,680","00:16:44,880","So, I was, like, I appreciate that.
Like, that takes balls."
342,cue,"00:16:45,280","00:16:46,280",Did you kiss him?
343,cue,"00:16:48,520","00:16:50,400","No, of course I didn't kiss him."
344,cue,"00:16:54,120","00:16:56,320","What I have with you is, like, rare,"
345,cue,"00:16:56,520","00:17:00,360","and I'm not gonna risk what I have
with you for someone like him."
346,cue,"00:17:00,760","00:17:03,720","[Harry] Good.
I guess it was just another test."
347,cue,"00:17:04,160","00:17:05,440",I'm glad we passed it.
348,cue,"00:17:09,640","00:17:13,520","Yeah, this was the most suspense
that's ever been in the retreat,"
349,cue,"00:17:13,760","00:17:16,960","and, um, yeah, I'm so glad
that we kind of came out on top,"
350,cue,"00:17:17,040","00:17:19,080",and we're just A-plus students.
351,cue,"00:17:19,840","00:17:22,480","Yeah, I just know for him
you would just be a trophy."
352,cue,"00:17:22,960","00:17:26,000","But for me, like, I'm genuinely..."
353,cue,"00:17:27,040","00:17:28,600",My heart is all in it.
354,cue,"00:17:31,360","00:17:32,480",Yuck!
