index,type,start,end,text
40,cue,"00:01:57,280","00:01:59,720","So, thank you, Lana,
you naughty little possum."
41,cue,"00:02:00,120","00:02:01,200",[melodic chime]
42,cue,"00:02:03,280","00:02:04,360",Is yours green?
43,cue,"00:02:05,960","00:02:06,960",[she laughs]
44,cue,"00:02:07,680","00:02:09,120","- What?
- What? [laughs]"
45,cue,"00:02:09,520","00:02:11,200","<i>You see, when you make progress,</i>"
46,cue,"00:02:11,280","00:02:13,720","<i>Lana's going to reward you
with a green light.</i>"
47,cue,"00:02:13,920","00:02:15,000","<i>Nice work, guys.</i>"
48,cue,"00:02:19,280","00:02:22,240",[gasps] They're... kissing.
49,cue,"00:02:24,840","00:02:26,880","Harry and Frankie
kissed and made up again."
50,cue,"00:02:27,800","00:02:28,800",Shock.
51,cue,"00:02:30,120","00:02:33,200","It's, like, it is what it is, right?
Everything happens for a reason."
52,cue,"00:02:34,320","00:02:37,080","In the grand scheme of things,
this doesn't bother me..."
53,cue,"00:02:37,160","00:02:39,160",as long as it doesn't cost us more money.
54,cue,"00:02:40,400","00:02:42,400","[Harry] It feels refreshing,
it feels positive."
55,cue,"00:02:42,480","00:02:45,520","We've obviously overcome
a weird amount of stuff"
56,cue,"00:02:45,600","00:02:46,880",in a short period of time.
57,cue,"00:02:48,320","00:02:50,320",It just feels like coming home.
58,cue,"00:02:51,680","00:02:53,440","- [Chloe] Good night!
- [David] Love you all."
59,cue,"00:02:53,920","00:02:57,880","<i>So the new and improved Harry
has finally fallen under Lana's spell.</i>"
60,cue,"00:02:57,960","00:03:00,920","<i>I'm sure he'll be the perfect pupil
from here on in.</i>"
61,cue,"00:03:09,720","00:03:11,680","- [yawning]
- Morning."
62,cue,"00:03:12,800","00:03:14,200","- David.
- What?"
63,cue,"00:03:14,280","00:03:15,960",You were fucking hilarious.
64,cue,"00:03:16,360","00:03:19,840","You were having a full-on,
deep-sleep chat to yourself"
65,cue,"00:03:19,920","00:03:22,120","- about personal growth.
- It was so weird."
66,cue,"00:03:22,200","00:03:24,520",<i>What? David was talking in his sleep?</i>
67,cue,"00:03:24,600","00:03:25,720",<i>This I've got to see.</i>
68,cue,"00:03:28,040","00:03:30,360","[sleep talking] Did you find
that there is?"
69,cue,"00:03:31,240","00:03:32,240",Yeah.
70,cue,"00:03:33,160","00:03:35,720","So how did you find
that you found personal growth?"
71,cue,"00:03:36,440","00:03:39,720","Your arms were going. You were, like,
""We're here for personal growth."""
72,cue,"00:03:39,800","00:03:40,680",What?
73,cue,"00:03:40,760","00:03:41,960","- Fuck off!
- [David] No!"
74,cue,"00:03:42,440","00:03:45,200","How did you find the personal growth?
From the standing up..."
75,cue,"00:03:45,360","00:03:46,920",er...
76,cue,"00:03:47,480","00:03:49,120",bamboo...
77,cue,"00:03:49,200","00:03:50,040",that we...
78,cue,"00:03:50,120","00:03:51,000",that we had
79,cue,"00:03:51,080","00:03:52,240",a moment before?
80,cue,"00:03:55,640","00:03:58,320","I clearly really care
about personal growth!"
81,cue,"00:03:58,400","00:04:00,040","[Nicole] Oh, my God!"
82,cue,"00:04:00,440","00:04:02,496","[David] Had a dream last night
about personal growth."
83,cue,"00:04:02,520","00:04:03,560",[he laughs]
84,cue,"00:04:03,640","00:04:06,920","I'm surprised that I haven't felt
more tempted, though."
85,cue,"00:04:07,160","00:04:10,200","But I think that's just because
I've blocked that thought from my head."
86,cue,"00:04:10,280","00:04:12,560","I've not allowed myself
to get in positions"
87,cue,"00:04:12,640","00:04:14,560",where I've been super tempted.
88,cue,"00:04:20,440","00:04:21,720",[melodic chime]
89,cue,"00:04:21,800","00:04:22,840",Lana!
90,cue,"00:04:23,160","00:04:25,640","<i>Hello, Matthew. How are you feeling today?</i>"
91,cue,"00:04:27,000","00:04:27,840",[he sighs]
92,cue,"00:04:27,920","00:04:30,000","So far, I've learned a lot within myself."
93,cue,"00:04:30,080","00:04:33,600","I've definitely gained
just a deeper sense of peace."
94,cue,"00:04:33,680","00:04:36,680",But I am missing
95,cue,"00:04:36,760","00:04:40,720","the sexual temptation aspect
of this personal journey."
96,cue,"00:04:40,800","00:04:43,040","I just don't think
that there's anyone here"
97,cue,"00:04:43,120","00:04:44,360",for me in that way.
98,cue,"00:04:44,680","00:04:49,760","That, to me, is the piece
that is missing to my puzzle."
99,cue,"00:04:50,720","00:04:51,760",[he sighs]
100,cue,"00:04:51,840","00:04:53,080","<i>Keep an open mind,</i>"
101,cue,"00:04:53,160","00:04:56,040",<i>and try to remember how far you have come.</i>
102,cue,"00:04:57,760","00:04:58,840","Thank you, Lana."
103,cue,"00:05:08,960","00:05:12,040","Chloe... She obviously has
one big issue with me."
104,cue,"00:05:12,120","00:05:15,000","It's what she and you guys
describe as ""banter."""
105,cue,"00:05:15,280","00:05:16,200",[David] Oh!
106,cue,"00:05:16,280","00:05:19,000","- What's happening?
- He can't... He's got a shit chat."
107,cue,"00:05:19,080","00:05:20,520","- [Kelz] Yeah.
- And no bants..."
108,cue,"00:05:20,600","00:05:22,360",[Kelz] Yeah. [laughs]
109,cue,"00:05:22,440","00:05:23,800",And Chloe doesn't like it.
110,cue,"00:05:24,480","00:05:27,440","- I want a geezer, but...
- [she laughs]"
111,cue,"00:05:27,520","00:05:30,880","...he could be a geezer in disguise,
and I might just have to see past that."
112,cue,"00:05:30,960","00:05:32,760","- Know what I mean?
- [Nicole] That's so true."
113,cue,"00:05:33,560","00:05:35,520","It feels so weird, Haley not being here."
114,cue,"00:05:35,600","00:05:36,720","- I know.
- Yeah."
115,cue,"00:05:36,800","00:05:37,800",[Chloe] Literally.
116,cue,"00:05:38,480","00:05:40,080","<i>Oh, yeah, forgot to mention.</i>"
117,cue,"00:05:40,160","00:05:41,240",<i>You know Haley?</i>
118,cue,"00:05:41,320","00:05:43,000",<i>Kind of reminds you of this?</i>
119,cue,"00:05:43,480","00:05:46,800","<i>Well, Lana may have
given her the boot last night.</i>"
120,cue,"00:05:46,880","00:05:50,120","<i>But I was too wrapped up
with Harry and Francesca to tell you.</i>"
121,cue,"00:05:50,200","00:05:52,400","<i>So, why don't we back it up a bit?</i>"
122,cue,"00:05:52,480","00:05:54,200","- [Nicole] <i>I know.</i>
- [Chloe] <i>Literally.</i>"
123,cue,"00:06:00,000","00:06:03,880","[Lana] <i>Haley, I have been evaluating
your performance so far.</i>"
124,cue,"00:06:04,840","00:06:07,840","<i>Having a positive impact
on the group as a whole?</i>"
125,cue,"00:06:08,080","00:06:12,560","Everyone in this house is an idiot,
and I think they're stupid. [echoes]"
126,cue,"00:06:12,640","00:06:13,640",[Lana] <i>Fail.</i>
127,cue,"00:06:15,040","00:06:17,880",<i>Showing signs of personal growth?</i>
128,cue,"00:06:19,080","00:06:21,400","[Haley] I truly don't need to
improve anything,"
129,cue,"00:06:21,480","00:06:26,360","and I really don't care
about Lana's process. [echoes]"
130,cue,"00:06:26,800","00:06:27,840",[Lana] <i>Fail.</i>
131,cue,"00:06:29,720","00:06:30,840",<i>Obeying the rules?</i>
132,cue,"00:06:32,440","00:06:35,720","- Did you kiss Francesca?
- No, I did not kiss Francesca."
133,cue,"00:06:37,840","00:06:39,720",[Lana] <i>Fail.</i>
134,cue,"00:06:40,480","00:06:42,680",<i>Insufficient progress has been made.</i>
135,cue,"00:06:43,200","00:06:45,840","<i>Haley, your time in the retreat is over.</i>"
136,cue,"00:06:48,840","00:06:49,920","[Chloe] Oh, my God."
137,cue,"00:06:50,000","00:06:52,200","[Haley] Except for Francesca,
you're all lame."
138,cue,"00:06:52,440","00:06:53,440",[Harry exhales]
139,cue,"00:06:54,120","00:06:57,000","I wouldn't expect it any other way.
Thank you so much."
140,cue,"00:06:57,080","00:06:58,840","- Thank you, Harry.
- [narrator] <i>Damn, Lana,</i>"
141,cue,"00:06:58,920","00:07:00,720",<i>you're one savage hunk of plastic.</i>
142,cue,"00:07:00,800","00:07:02,600","Bye, bitches!"
143,cue,"00:07:04,720","00:07:07,040","<i>You know what?
I'm actually gonna miss Haley.</i>"
144,cue,"00:07:08,080","00:07:10,800","- Anything can happen now. Quite literally.
- I know."
145,cue,"00:07:10,880","00:07:12,520","- To Haley.
- To Haley!"
146,cue,"00:07:12,600","00:07:13,520",To Haley!
147,cue,"00:07:13,600","00:07:14,760","- Haley.
- To Haley."
148,cue,"00:07:14,840","00:07:16,280","- Haley!
- Haley!"
149,cue,"00:07:16,840","00:07:18,840",Waking up this morning...[sniffs]
150,cue,"00:07:18,920","00:07:20,120",What is that smell?
151,cue,"00:07:20,280","00:07:22,440",Oh! The smell of positivity!
152,cue,"00:07:22,840","00:07:24,760","It's a great day for a great day, boys."
153,cue,"00:07:24,840","00:07:26,160",[David laughs]
154,cue,"00:07:26,680","00:07:29,480","What do youse guys think
about someone else coming in?"
155,cue,"00:07:29,680","00:07:31,160","<i>Funny you should ask, Chloe.</i>"
156,cue,"00:07:31,480","00:07:34,120","<i>Lana, my cone-shaped friend, over to you.</i>"
157,cue,"00:07:34,200","00:07:35,280",[melodic chime]
158,cue,"00:07:35,360","00:07:39,040","<i>Whilst I am saddened to see Haley's time
in the retreat come to an end,</i>"
159,cue,"00:07:39,440","00:07:42,920","<i>there will always be a fresh set
of chastity-challenged people</i>"
160,cue,"00:07:43,000","00:07:44,800",<i>in need of my service.</i>
161,cue,"00:07:45,440","00:07:47,560",<i>Prepare for new arrivals.</i>
162,cue,"00:07:48,400","00:07:50,480",<i>Prepare for new arrivals.</i>
163,cue,"00:07:51,240","00:07:53,480",<i>Prepare for new arrivals.</i>
164,cue,"00:07:54,040","00:07:55,360",[narrator] <i>Now we're talking.</i>
165,cue,"00:07:55,440","00:07:57,280","<i>Oil-dipped singles, ahoy!</i>"
166,cue,"00:07:57,760","00:07:58,800",[horn sounds]
167,cue,"00:07:59,600","00:08:03,200","[David] Oh, this chair is, like,
strangling my testicles."
168,cue,"00:08:04,440","00:08:07,480","- [Harry laughs]
- <i>These guys really need to pay attention.</i>"
169,cue,"00:08:07,760","00:08:10,880","Why do I feel like that boat is,
like, getting closer and closer?"
170,cue,"00:08:13,080","00:08:16,280","Guys, have you seen that boat
coming towards us?"
171,cue,"00:08:17,560","00:08:18,640",No way.
172,cue,"00:08:19,080","00:08:20,960","Oh, my word!"
173,cue,"00:08:21,560","00:08:23,760",Let me get my binoculars out. Hang on.
174,cue,"00:08:25,440","00:08:27,640",<i>Bring on the new eye candy.</i>
175,cue,"00:08:29,360","00:08:30,960",[whoops and cheers]
176,cue,"00:08:31,040","00:08:33,760","- Shut up!
- Oh, my God!"
177,cue,"00:08:33,840","00:08:36,480","- Shut the fuck up.
- Fuck is going on?"
178,cue,"00:08:36,560","00:08:37,920",Two girls and a guy!
179,cue,"00:08:38,520","00:08:39,560","<i>Correction, Chloe.</i>"
180,cue,"00:08:39,640","00:08:42,400",<i>Two horny girls and a sexed-up guy.</i>
181,cue,"00:08:42,760","00:08:45,560","<i>They've already been told the rules,
but that doesn't mean</i>"
182,cue,"00:08:45,640","00:08:48,480","<i>- they're going to follow them.
- </i>Oh, my God!"
183,cue,"00:08:52,400","00:08:54,720",I'm a ring girl for the boxing and MMA.
184,cue,"00:08:55,200","00:08:57,200","I love sex. It makes me feel good,"
185,cue,"00:08:57,280","00:08:59,600","and I don't think anyone
should be ashamed to say that."
186,cue,"00:09:01,160","00:09:02,160",Shotgun.
187,cue,"00:09:02,560","00:09:05,360",<i>Looks like temptation is back on the menu.</i>
188,cue,"00:09:05,440","00:09:06,560",All aboard!
189,cue,"00:09:11,840","00:09:15,400","I'm a water treatment engineer.
I am known to be a bit of a bad boy."
190,cue,"00:09:15,800","00:09:17,760","Part-time model, part-time selfie-taker."
191,cue,"00:09:19,760","00:09:23,120","No one tell the new guy
that I'm really dumb, please."
192,cue,"00:09:23,200","00:09:25,880","Hey, Bryce. How do you feel
about a new guy coming in?"
193,cue,"00:09:25,960","00:09:26,840",[Kelz laughs]
194,cue,"00:09:26,920","00:09:28,720",<i>What could possibly go wrong?</i>
195,cue,"00:09:28,800","00:09:30,840","<i>Oh, yeah... everything.</i>"
196,cue,"00:09:34,880","00:09:36,480","I'm a model, and I'm a stylist."
197,cue,"00:09:36,880","00:09:38,960",I'm here for one thing and one thing only.
198,cue,"00:09:40,560","00:09:41,560",Men.
199,cue,"00:09:42,840","00:09:46,240","Guys, I am freaking the fuck out."
200,cue,"00:09:46,320","00:09:47,640",They're coming!
201,cue,"00:09:48,520","00:09:50,840","<i>I'm sure they're going to be
on their best behavior.</i>"
202,cue,"00:09:50,920","00:09:53,480","[Kori] I ain’t come all this way
to follow the rules."
203,cue,"00:09:53,560","00:09:56,400","- What are we gonna do, read the newspaper?
<i>- Except him.</i>"
204,cue,"00:09:57,680","00:10:00,160","- I want to do whatever the fuck I want.
<i>- Or her.</i>"
205,cue,"00:10:00,240","00:10:02,680","[Lydia] I'm not really into guys
for the emotional connection."
206,cue,"00:10:02,720","00:10:04,200",I think I just like sex.
207,cue,"00:10:04,280","00:10:05,560","<i>All right, none of them.</i>"
208,cue,"00:10:07,560","00:10:09,616","- [Madison] What's up, guys?
- [Harry] What's going on?"
209,cue,"00:10:09,640","00:10:12,400","Oh, my God."
210,cue,"00:10:12,480","00:10:14,480","- Madison. Nice to meet you.
- Kelz. You okay?"
211,cue,"00:10:14,960","00:10:17,360",It's all fucked. It's...
212,cue,"00:10:18,640","00:10:19,480",It's fucked.
213,cue,"00:10:19,560","00:10:22,400","- Nicole. Nice to meet you.
- Kori. Nice to meet you."
214,cue,"00:10:22,480","00:10:25,240","It's definitely going to change
the dynamic in the group."
215,cue,"00:10:25,320","00:10:27,880","- Hi, I'm Chloe. Nice to meet you.
- I'm Kori. Nice to meet you."
216,cue,"00:10:28,400","00:10:29,960",Who is this...
217,cue,"00:10:30,520","00:10:31,520",sex god?
218,cue,"00:10:31,600","00:10:33,560","<i>If he is a god, thou shall not screw.</i>"
219,cue,"00:10:34,200","00:10:35,680",Let's get this party started.
220,cue,"00:10:35,760","00:10:36,680","Hey, man. David."
221,cue,"00:10:36,760","00:10:39,000","[Kori] The gaff is sick.
The birds are looking fit."
222,cue,"00:10:39,080","00:10:40,520",I think we're gonna have fun here.
223,cue,"00:10:40,600","00:10:42,960","- Lydia. Nice to meet you.
- David. Lovely to meet you."
224,cue,"00:10:43,040","00:10:44,080",[he exhales deeply]
225,cue,"00:10:44,520","00:10:48,240","Lydia's eyes have just caught me
from a mile off."
226,cue,"00:10:48,320","00:10:50,240","Oh, my God, they're piercing."
227,cue,"00:10:50,320","00:10:52,680","- How you doing?
<i>- Her eyes are what you're looking at.</i>"
228,cue,"00:10:52,760","00:10:53,600",<i>Right.</i>
229,cue,"00:10:53,680","00:10:55,360","- Sharron. Nice to meet you.
- Lydia."
230,cue,"00:10:56,000","00:10:58,880","Lana has once again
thrown me another test."
231,cue,"00:10:59,360","00:11:00,800",I think it's an opportunity for me
232,cue,"00:11:00,880","00:11:03,520","to just prove
how serious I am about Rhonda,"
233,cue,"00:11:03,600","00:11:05,600","and about, just, me being better."
234,cue,"00:11:05,680","00:11:08,840",Welcome to our retreat.
235,cue,"00:11:08,920","00:11:10,560","It's like, ""Hi, nice to meet you."
236,cue,"00:11:10,640","00:11:13,560","By the way,
don't fucking try because I'll kill you."""
237,cue,"00:11:16,640","00:11:17,520",[melodic chime]
238,cue,"00:11:17,600","00:11:19,800","- Lana!
- Hey, Lana!"
239,cue,"00:11:20,320","00:11:23,800","<i>Welcome, Madison, Kori, and Lydia.</i>"
240,cue,"00:11:24,080","00:11:26,920","<i>I trust you will all
make the residents feel at home.</i>"
241,cue,"00:11:27,400","00:11:29,760","- Of course we will, Lana. Of course.
- Obviously."
242,cue,"00:11:30,240","00:11:33,000","So, that was like the grand entrance.
Like, it was cool."
243,cue,"00:11:34,440","00:11:37,200","[Rhonda] I know that I'm gonna be
put in positions"
244,cue,"00:11:37,280","00:11:39,880","that I'm not gonna like, but..."
245,cue,"00:11:40,520","00:11:43,600","...I just have to understand that,
if we're on the same page"
246,cue,"00:11:43,680","00:11:46,520","and continue to communicate,
it's going to be fine,"
247,cue,"00:11:46,600","00:11:48,760","and I could see that, as well, today."
248,cue,"00:11:49,320","00:11:52,000","<i>The new arrivals are here
to begin their own journey</i>"
249,cue,"00:11:52,080","00:11:54,400",<i>towards making deeper connections.</i>
250,cue,"00:11:54,480","00:11:56,160",[Lydia] The boys are so fit.
251,cue,"00:11:56,240","00:11:58,400","I feel like this
is gonna be a bit naughty."
252,cue,"00:11:58,800","00:12:02,480","[narrator] <i>I'm not sure Lydia's totally
grasped the concept of deeper connection.</i>"
253,cue,"00:12:02,560","00:12:06,080","[Lana] <i>I hope you'll be able to show them
how far you have all come.</i>"
254,cue,"00:12:06,160","00:12:08,800","- [David]Whoa!
- It's harder than it looks!"
255,cue,"00:12:08,880","00:12:09,880",[man] Shit!
256,cue,"00:12:10,240","00:12:13,440","This fucks my whole situation up.
I definitely think Lydia is my type."
257,cue,"00:12:13,520","00:12:15,680","Dark skin, dark hair, beautiful eyes."
258,cue,"00:12:15,760","00:12:18,840","Realistically, I'm like,
""Jesus, I could literally just kiss you."""
259,cue,"00:12:18,920","00:12:21,040","<i>We get it, David. You fancy Lydia.</i>"
260,cue,"00:12:21,120","00:12:23,600","I want to know
what each of your types are."
261,cue,"00:12:23,680","00:12:26,960","Tall, nice teeth,
and that's probably about it."
262,cue,"00:12:27,040","00:12:30,120","<i>- Shoot for the stars, why don't ya?</i>
- David, you're not that tall."
263,cue,"00:12:30,560","00:12:33,320","[Kori] Mine's not that specific.
Fit, nice body..."
264,cue,"00:12:33,720","00:12:35,600",Um... Got to have banter.
265,cue,"00:12:36,160","00:12:38,560","""Banter"" is a word
that we hear a lot around here."
266,cue,"00:12:41,200","00:12:42,360",<i>Uh-oh.</i>
267,cue,"00:12:42,440","00:12:45,360","I'm just here to have fun.
So, we'll see what happens, innit?"
268,cue,"00:12:46,760","00:12:48,560","- A bit of a geezer?
- Yeah, one of them."
269,cue,"00:12:48,640","00:12:50,200",[laughter]
270,cue,"00:12:50,280","00:12:53,041","- Watch out. [quietly] He's a geezer!
- [Kori] Yeah, one of them ones."
271,cue,"00:12:54,640","00:12:56,360","[Chloe] Bryce looked at me
and I was like..."
272,cue,"00:12:58,960","00:13:00,360",I didn't know what to do.
273,cue,"00:13:02,680","00:13:05,480","You know, that's kind of like
my girl out here. So, um..."
274,cue,"00:13:05,560","00:13:06,880",it's kind of concerning.
275,cue,"00:13:08,520","00:13:10,200",I don't really have a type.
276,cue,"00:13:10,280","00:13:14,000","As long as I can connect with someone
on a spiritual and intellectual level..."
277,cue,"00:13:14,080","00:13:16,360",[spiritual music plays]
278,cue,"00:13:16,440","00:13:19,080",...then it's game. [echoes]
279,cue,"00:13:20,000","00:13:21,000",Boom!
280,cue,"00:13:21,680","00:13:22,520",Temptation.
281,cue,"00:13:22,600","00:13:24,880",[narrator] <i>Talk about stirring the pot.</i>
282,cue,"00:13:24,960","00:13:27,280","<i>These new arrivals
have been here five minutes,</i>"
283,cue,"00:13:27,360","00:13:31,480","<i>and already David, Matthew, and Chloe
don't know where to look.</i>"
284,cue,"00:13:34,480","00:13:37,320","I thought I'd show you around.
See what your chat's all about."
285,cue,"00:13:39,520","00:13:40,800",You say you've got chat.
286,cue,"00:13:40,880","00:13:43,240","Other than banter, I just take the piss."
287,cue,"00:13:43,480","00:13:46,600","I need someone
that's gonna give me banter..."
288,cue,"00:13:46,680","00:13:49,120","So you've got the sinks, the bathtub."
289,cue,"00:13:49,200","00:13:51,800",...and make me feel sexy.
290,cue,"00:13:51,880","00:13:53,496","- Would you get naked?
- Have a bath later?"
291,cue,"00:13:53,520","00:13:54,640",Shall we have a bath later?
292,cue,"00:13:55,040","00:13:57,480",This new guy's come in and...
293,cue,"00:14:00,320","00:14:01,320",[she sighs]
294,cue,"00:14:01,680","00:14:04,800","I think this is the first time
I've ever been speechless."
295,cue,"00:14:05,200","00:14:06,800",[they laugh]
296,cue,"00:14:11,480","00:14:13,480",[both grunt]
297,cue,"00:14:14,640","00:14:17,120",I just wanna enjoy...
298,cue,"00:14:18,720","00:14:20,600",every second that I have with you.
299,cue,"00:14:21,160","00:14:23,360","I mean, I've liked you since day one."
300,cue,"00:14:23,680","00:14:26,040","<i>With two sexy new girls on the prowl,</i>"
301,cue,"00:14:26,120","00:14:29,240","<i>it looks like Francesca has gone
full Meghan Markle</i>"
302,cue,"00:14:29,320","00:14:31,560",<i>by keeping Harry on a very short leash.</i>
303,cue,"00:14:31,640","00:14:34,240","If I have to fight some girls off, I will."
304,cue,"00:14:36,640","00:14:40,200","I mean, obviously,
I'm the hottest, so... [laughs]"
305,cue,"00:14:40,280","00:14:43,680","I don't think you should change at all.
I like the way that you are."
306,cue,"00:14:45,720","00:14:48,000","Look at you, getting all cute again."
307,cue,"00:14:48,080","00:14:49,520","- Stop it.
- I like this side of you."
308,cue,"00:14:50,200","00:14:54,320","<i>Francesca is not gonna give up her crown
as queen of the retreat that easily.</i>"
309,cue,"00:15:00,400","00:15:04,120","<i>When a bunch of strangers show up
trying to steal your love interests,</i>"
310,cue,"00:15:04,200","00:15:08,000","<i>maybe don't fuel the situation
with alcohol and dancing.</i>"
311,cue,"00:15:08,080","00:15:10,560","<i>Unfortunately, these guys
didn't get the memo.</i>"
312,cue,"00:15:11,120","00:15:13,120",I'm no longer the new guy anymore.
313,cue,"00:15:13,200","00:15:16,960","We got three more people. Cheers!
Let's get lit, have a fun night tonight."
314,cue,"00:15:17,040","00:15:19,200",[cheers and whooping]
315,cue,"00:15:20,840","00:15:23,920",[upbeat music plays]
316,cue,"00:15:24,000","00:15:25,720","- [they laugh and cheer]
- There it is!"
317,cue,"00:15:25,800","00:15:26,920",<i>Nice dancing.</i>
318,cue,"00:15:27,360","00:15:30,240",[cheers and laughter]
319,cue,"00:15:30,320","00:15:33,120",[upbeat music continues]
320,cue,"00:15:33,720","00:15:36,440",<i>Didn't realize this was a full moon party.</i>
321,cue,"00:15:37,280","00:15:39,400",<i>And David just had a heart attack.</i>
322,cue,"00:15:39,480","00:15:42,880",What the fuck? Lydia's bum is insane.
323,cue,"00:15:44,400","00:15:46,240",Madison's looking good.
324,cue,"00:15:46,320","00:15:48,320",I'm excited to see what happens.
325,cue,"00:15:48,400","00:15:51,440","- There's definitely potential there.
- Mancing!"
326,cue,"00:15:52,600","00:15:54,840","[Kori] Francesca is, like,
a ten out of ten."
327,cue,"00:15:54,920","00:15:56,080","That dream bird, innit?"
328,cue,"00:15:56,160","00:15:58,680","Definitely got on with Chloe,
like, there was definitely a vibe."
329,cue,"00:15:58,760","00:16:01,240","She's stunning, as well,
so, see what happens."
330,cue,"00:16:05,080","00:16:07,400","I'm sure if I had a romantic connection
with someone,"
331,cue,"00:16:07,480","00:16:09,080","I'd want to hook up with them, you know?"
332,cue,"00:16:10,520","00:16:13,120","If I want to do something,
I wanna go and do it. Fuck it."
333,cue,"00:16:13,200","00:16:16,200","With Matthew,
I just can feel a good person,"
334,cue,"00:16:16,280","00:16:18,840","where I, like, see them,
if that makes sense?"
335,cue,"00:16:18,920","00:16:21,240",I'm excited for him to maybe open up.
336,cue,"00:16:21,320","00:16:24,040","<i>Okay, Matthew. This is only yours to lose.</i>"
337,cue,"00:16:24,120","00:16:25,760","There's a saying I use, it says,"
338,cue,"00:16:25,840","00:16:27,840","""A bird can't fly
if it's holding onto a branch."""
339,cue,"00:16:27,920","00:16:31,160","<i>Okay, not a great start,
but you've still got time to save this.</i>"
340,cue,"00:16:31,240","00:16:34,760","So, like, really, the real test
is being able to let go."
341,cue,"00:16:41,280","00:16:45,720","Being new, this is pretty intense.
I mean, listen, I was honestly terrified."
342,cue,"00:16:46,280","00:16:48,920","- I was definitely nervous.
- I got some really good advice."
343,cue,"00:16:50,360","00:16:52,840","The best way to cope with something
you're uncomfortable with"
344,cue,"00:16:52,920","00:16:54,360",is learning to go with the flow.
345,cue,"00:16:54,440","00:16:55,920","There's, like, you can fight,"
346,cue,"00:16:56,000","00:16:58,720","you can flight, you can run,
and you can just go with it."
347,cue,"00:17:00,040","00:17:01,040",Right.
348,cue,"00:17:02,040","00:17:05,280","Like, they all, you know,
they all trust what... Who I am,"
349,cue,"00:17:05,360","00:17:06,640",and listen to what I say.
350,cue,"00:17:08,600","00:17:09,680",Um...
351,cue,"00:17:10,600","00:17:12,680","- Gonna leave y'all to this.
- See you later."
352,cue,"00:17:12,760","00:17:13,600",Yeah.
353,cue,"00:17:13,760","00:17:17,480","<i>This is like a rom-com,</i>
How to Lose a Girl in Ten Seconds."
