"index","type","start","end","text"
"75","cue","00:03:26,360","00:03:28,200","I reckon, ten grand."
"76","cue","00:03:28,600","00:03:30,720","This is a retreat"
"77","cue","00:03:30,800","00:03:34,720","full of the sexiest people in the world."
"78","cue","00:03:34,800","00:03:38,640","And you expect us not to kiss nor touch?"
"79","cue","00:03:38,720","00:03:40,080","So all we've got to do..."
"80","cue","00:03:41,160","00:03:42,760","is just keep our pants on."
"81","cue","00:03:47,120","00:03:49,280","If I'm gonna take a risk,
I'm gonna run it up."
"82","cue","00:03:49,360","00:03:52,280","If I'm going to make a deduction
causing us to lose money,"
"83","cue","00:03:52,360","00:03:53,360","I'm gonna kiss."
"84","cue","00:03:53,640","00:03:55,280","I'm gonna have sex."
"85","cue","00:03:55,600","00:03:58,200","Look, I'm gonna make it worth it.
So, definitely..."
"86","cue","00:03:58,280","00:04:01,120","When I get told I can't do something,
I want to do it more."
"87","cue","00:04:01,200","00:04:03,560","- You're hornier now than you were before?
- Yeah."
"88","cue","00:04:03,920","00:04:06,320","- You want the temptation?
- I want the temptation, yeah."
"89","cue","00:04:06,400","00:04:10,280","- To see how much you can handle?
- Yeah, test my limits. Test my boundaries."
"90","cue","00:04:10,360","00:04:13,040","What if you break those boundaries?
You'll cost us money."
"91","cue","00:04:13,120","00:04:14,920","I don't know. I don't think I would."
"92","cue","00:04:15,320","00:04:16,440","If we had a free pass,"
"93","cue","00:04:17,080","00:04:18,080","who would you bone?"
"94","cue","00:04:19,360","00:04:21,360","Someone that could chuck me about a bit."
"95","cue","00:04:22,360","00:04:25,160","I feel like David would be,
like, a good free pass."
"96","cue","00:04:25,240","00:04:27,720","You're beautiful,
and we have a good laugh, so..."
"97","cue","00:04:27,920","00:04:30,000","- Stop giving me them eyes.
- [they laugh]"
"98","cue","00:04:30,400","00:04:31,440","Are you guys flirting?"
"99","cue","00:04:31,520","00:04:33,720","That was a little flirt,
but she pushed my head away."
"100","cue","00:04:35,880","00:04:38,960","Initially, I had a vibe and a chemistry
going on with Rhonda,"
"101","cue","00:04:39,040","00:04:42,280","but I've got this little friendly banter,"
"102","cue","00:04:42,360","00:04:44,840","kind of witty-goofy thing
going with Chloe,"
"103","cue","00:04:44,920","00:04:47,040","so I want to get to know her more."
"104","cue","00:04:54,560","00:04:57,040","No sex, no kissing for 100K."
"105","cue","00:04:57,120","00:04:59,960","Imagine superheroes
get put on the planet, for example,"
"106","cue","00:05:00,040","00:05:02,800","and suddenly everyone that's amazing
'cause of their own superpowers"
"107","cue","00:05:02,880","00:05:04,800","suddenly gets told, ""By the way,"
"108","cue","00:05:04,880","00:05:07,440","on this planet,
none of you guys have superpowers."""
"109","cue","00:05:08,040","00:05:09,720","<i>Yeah. Welcome to planet No-Sex,</i>"
"110","cue","00:05:09,800","00:05:11,520","<i>where Lana is your kryptonite.</i>"
"111","cue","00:05:11,600","00:05:15,000","It doesn't matter whether
you're the hottest guy, the hottest girl,"
"112","cue","00:05:15,080","00:05:17,240","- if you have 300,000 followers.
- Yeah."
"113","cue","00:05:17,320","00:05:18,880","It's about what's in your head."
"114","cue","00:05:19,400","00:05:21,120","If that's the lesson
Lana wants to teach me,"
"115","cue","00:05:21,160","00:05:23,040","like, look, I'll pick money every time."
"116","cue","00:05:23,760","00:05:27,200","I'll be very upset if anyone
messes with money, extremely upset."
"117","cue","00:05:27,760","00:05:30,480","Even if you all have to escort people
to the toilets,"
"118","cue","00:05:30,560","00:05:31,760","especially the guys."
"119","cue","00:05:32,320","00:05:33,320","It's 100K."
"120","cue","00:05:34,720","00:05:35,720","Shit."
"121","cue","00:05:36,320","00:05:38,560","<i>Looks like we found the accountant.</i>"
"122","cue","00:05:40,640","00:05:42,080","This is gonna be..."
"123","cue","00:05:42,720","00:05:44,880","for me, very difficult,
to be honest with you."
"124","cue","00:05:44,960","00:05:49,160","But, if this is like a group thing,
well, it's better for the overall..."
"125","cue","00:05:49,240","00:05:52,320","A group should outweigh
your personal needs every single time."
"126","cue","00:05:52,880","00:05:54,320","It's like self-sacrifice."
"127","cue","00:05:54,400","00:05:58,000","It's not easy for anyone
to go an extended period of time"
"128","cue","00:05:58,080","00:05:59,360","without any sexual release."
"129","cue","00:05:59,440","00:06:01,800","That is not a simple task, but..."
"130","cue","00:06:02,200","00:06:06,440","I'll say this one time,
Matthew is definitely on Team Lana,"
"131","cue","00:06:06,800","00:06:07,840","as of right now."
"132","cue","00:06:08,720","00:06:12,080","<i>Of course,
Jesus is the first disciple of Lana.</i>"
"133","cue","00:06:13,200","00:06:16,680","How long can I choose
to try and see the good in someone"
"134","cue","00:06:16,760","00:06:19,040","who consciously acts in a selfish motive"
"135","cue","00:06:19,440","00:06:21,000","to, like, kiss or cuddle someone,"
"136","cue","00:06:21,080","00:06:23,680","because they're putting
their personal needs above the rest."
"137","cue","00:06:24,000","00:06:26,160","How would you stop it?
What would you do?"
"138","cue","00:06:26,240","00:06:28,520","- You can focus on what you can control.
- Yeah, right."
"139","cue","00:06:28,600","00:06:30,560","You're worried
because it's out of your control."
"140","cue","00:06:30,640","00:06:32,560","Exactly my point. That is my concern."
"141","cue","00:06:32,640","00:06:33,880","Look over there now."
"142","cue","00:06:34,440","00:06:36,040","It's like having little kids, isn't it?"
"143","cue","00:06:36,120","00:06:39,080","The more you tell them not to
do something, the more likely they are."
"144","cue","00:06:39,480","00:06:43,120","And so, it's like, so easily could that
become a power move, you know."
"145","cue","00:06:43,480","00:06:44,400","[they giggle]"
"146","cue","00:06:44,480","00:06:45,640","<i>Look out, guys.</i>"
"147","cue","00:06:46,120","00:06:47,560","<i>The sex cops are on your tails.</i>"
"148","cue","00:06:58,560","00:07:00,120","I just want to kind of be close."
"149","cue","00:07:00,200","00:07:02,680","I don't feel you,
'cause you've got two pillows in between."
"150","cue","00:07:03,200","00:07:05,120","<i>I think we can all see
where this is going.</i>"
"151","cue","00:07:06,640","00:07:07,640","Feel me, then."
"152","cue","00:07:07,960","00:07:08,960","Feel me up."
"153","cue","00:07:09,360","00:07:11,240","- Where's Lana?
- Feel me up."
"154","cue","00:07:11,320","00:07:13,200","You said you want to feel me up, right?"
"155","cue","00:07:13,280","00:07:15,240","- Feel me up.
- I was feeling you up."
"156","cue","00:07:15,920","00:07:17,880","The closer I've gotten to Rhonda..."
"157","cue","00:07:18,520","00:07:22,480","...boy, the harder it is
to refrain from sex, like..."
"158","cue","00:07:22,920","00:07:24,600","she's just a walking temptation."
"159","cue","00:07:24,680","00:07:28,040","Her body is amazing. Definitely will
take a lot of self-restraint."
"160","cue","00:07:28,120","00:07:30,040","There's no guarantee
I'll be able to hold out."
"161","cue","00:07:31,960","00:07:32,960","[he sighs]"
"162","cue","00:07:33,520","00:07:37,080","With Lana not allowing us to do much,"
"163","cue","00:07:37,520","00:07:39,800","like, I still like to be touched, like..."
"164","cue","00:07:40,280","00:07:42,120","She never said we couldn't touch."
"165","cue","00:07:42,440","00:07:44,040","We couldn't, like, cuddle."
"166","cue","00:07:44,120","00:07:47,080","So you wanna talk about all the shit
she <i>didn't </i>say we couldn't do."
"167","cue","00:07:48,040","00:07:51,200","- Come on, we out.
- That's like 50 grand!"
"168","cue","00:07:51,720","00:07:53,960","[giggling] That's gonna be, like, 50 Gs."
"169","cue","00:07:54,360","00:07:56,360","[they laugh]"
"170","cue","00:07:56,680","00:07:59,480","The pot is empty.
She's gonna announce it tomorrow."
"171","cue","00:07:59,880","00:08:03,040","""You have approximately seven cents..."
"172","cue","00:08:03,120","00:08:05,520","- Seven dollars left.""
- ""The retreat is over."" [laughs]"
"173","cue","00:08:05,600","00:08:07,920","I definitely have a blackout moment..."
"174","cue","00:08:08,400","00:08:10,960","where I forget about Lana,"
"175","cue","00:08:11,320","00:08:12,840","and I forget about the money."
"176","cue","00:08:12,920","00:08:16,280","Like, it's just building and building
and building the suspense."
"177","cue","00:08:16,360","00:08:17,960","I'm gonna try my best"
"178","cue","00:08:18,480","00:08:19,920","to keep it PG-13,"
"179","cue","00:08:20,000","00:08:23,800","but I swear, as soon as Lana goes to sleep
or short-circuits for one second,"
"180","cue","00:08:23,880","00:08:25,600","like, all bets are off."
"181","cue","00:08:25,680","00:08:27,400","Like, I'm going in on Sharron."
"182","cue","00:08:27,840","00:08:28,840","Honestly."
"183","cue","00:08:29,440","00:08:30,440","It's just that..."
"184","cue","00:08:31,040","00:08:32,880","you want me and I want you,"
"185","cue","00:08:33,320","00:08:36,360","but if you say, ""Fuck the money, then..."""
"186","cue","00:08:38,240","00:08:39,400","You just gotta be sure."
"187","cue","00:08:39,640","00:08:43,160","I think memories
are worth more than $100,000."
"188","cue","00:08:43,960","00:08:46,360","- You see? You leave here with...
- Memories of me?"
"189","cue","00:08:46,440","00:08:47,640","Memories are priceless."
"190","cue","00:08:47,720","00:08:49,520","<i>Uh, ""memories""?</i>"
"191","cue","00:08:49,600","00:08:51,320","<i>We know what you really mean, Sharron.</i>"
"192","cue","00:08:53,120","00:08:54,560","If you make memories"
"193","cue","00:08:54,640","00:08:57,920","and leave here, you'll be satisfied,
even if you left with no money."
"194","cue","00:08:58,440","00:08:59,560","[she giggles]"
"195","cue","00:09:00,880","00:09:02,600","Oh, boy, Lana."
"196","cue","00:09:03,800","00:09:07,040","<i>So, it seems like Lana's message
is starting to sink in.</i>"
"197","cue","00:09:08,200","00:09:10,800","<i>But if they keep talking about
all the nookie they can't have,</i>"
"198","cue","00:09:10,880","00:09:14,720","<i>chances are these hyper-sexual hotties
will go back to their old ways.</i>"
"199","cue","00:09:14,800","00:09:16,360","That's the only action we're gonna get."
"200","cue","00:09:16,760","00:09:19,440","<i>Luckily, I've had a peek
in Lana's love manual</i>"
"201","cue","00:09:19,520","00:09:22,880","<i>and got a heads-up
on the relationship crash course to come.</i>"
"202","cue","00:09:23,440","00:09:27,080","<i>She'll be encouraging her guests
to form deeper connections...</i>"
"203","cue","00:09:28,720","00:09:30,400","- Cheers.
- You're so beautiful."
"204","cue","00:09:30,800","00:09:34,040","Back home, I would've done
a few naughty things with him,"
"205","cue","00:09:34,120","00:09:35,200","and then binned him."
"206","cue","00:09:35,560","00:09:37,200","I think I'm learning."
"207","cue","00:09:38,240","00:09:40,960","<i>...and invest
in their own personal growth.</i>"
"208","cue","00:09:41,040","00:09:43,000","[they shout]"
"209","cue","00:09:43,080","00:09:44,240","[he sighs]"
"210","cue","00:09:44,320","00:09:46,080","- Were you crying?
- Yeah."
"211","cue","00:09:46,480","00:09:49,520","[Matthew] I honestly have a deep fear
of not finding love."
"212","cue","00:09:49,600","00:09:51,520","Fear is my biggest enemy."
"213","cue","00:09:51,840","00:09:55,000","<i>But they will face new temptations...</i>"
"214","cue","00:09:55,080","00:09:57,560","- Oh, my God!
- Oh, my God!"
"215","cue","00:09:57,640","00:10:00,600","No one tell the new guy
that I'm really dumb."
"216","cue","00:10:01,000","00:10:03,840","It's definitely going to change
the dynamic in the group."
"217","cue","00:10:04,440","00:10:07,240","<i>...and the ultimate test of chastity.</i>"
"218","cue","00:10:07,320","00:10:10,120","[Harry] Oh, my God."
"219","cue","00:10:10,720","00:10:11,920","We have sex."
"220","cue","00:10:12,000","00:10:13,560","We don't have sex."
"221","cue","00:10:13,960","00:10:16,040","Is this gonna mess up
what we're building?"
"222","cue","00:10:16,360","00:10:19,920","I might just risk a little bit,
like, just maybe a few dollars..."
"223","cue","00:10:20,000","00:10:21,120","a couple grand."
"224","cue","00:10:21,200","00:10:23,200","- [Nicole] Shall we get in the bath?
<i>- Ooh-whee!</i>"
"225","cue","00:10:23,280","00:10:27,400","<i>I'd better get a double order of popcorn
ready, because it's about to get salty.</i>"
"226","cue","00:10:31,520","00:10:33,320","- You wanna have a little chat?
- Yeah, sure."
"227","cue","00:10:33,400","00:10:34,240","That's sick."
"228","cue","00:10:34,320","00:10:35,480","- Thank you.
- You're welcome."
"229","cue","00:10:36,760","00:10:38,440","- Is it factor 50?
- Yeah."
"230","cue","00:10:38,520","00:10:41,000","Try and keep your heart rate down
when you're doing this, yeah?"
"231","cue","00:10:46,120","00:10:47,800","They might as well take these condoms out."
"232","cue","00:10:47,880","00:10:50,616","- [David] Yeah, get 'em out.
- [Chloe] They've got, like, flavored ones."
"233","cue","00:10:50,640","00:10:52,280","- Banana.
- You ever tried one?"
"234","cue","00:10:52,360","00:10:53,400","[David] And Bubblegum."
"235","cue","00:10:53,480","00:10:55,336","- Which one do you want to try?
- I've opened it."
"236","cue","00:10:55,360","00:10:56,360","[Rhonda] No."
"237","cue","00:10:56,440","00:10:58,120","[Sharron] Suck it,
see what it tastes like."
"238","cue","00:10:58,560","00:10:59,640","[Chloe squeals]"
"239","cue","00:11:00,080","00:11:00,920","[Rhonda] Ch..."
"240","cue","00:11:01,000","00:11:03,176","- Why are you...
- [Sharron] Oh, does it taste like banana?"
"241","cue","00:11:03,200","00:11:05,416","- [Chloe] It does, yeah.
- [Sharron] It tastes like banana."
"242","cue","00:11:05,440","00:11:08,480","<i>Eww. Well, that's one way to get
your five a day.</i>"
"243","cue","00:11:09,280","00:11:11,160","<i>I wonder what Harry's got planned
for lunch.</i>"
"244","cue","00:11:12,840","00:11:15,160","I want to reassure that
my heart's in the right place..."
"245","cue","00:11:15,920","00:11:17,000","by having sex."
"246","cue","00:11:17,920","00:11:20,400","<i>Oh, yes, possum alfresco.</i>"
"247","cue","00:11:22,440","00:11:26,360","I feel like sex is, like, so valuable
to really figure out how you truly feel."
"248","cue","00:11:27,280","00:11:28,520","Yeah, I guess."
"249","cue","00:11:29,640","00:11:31,000","We know what we want, okay?"
"250","cue","00:11:31,680","00:11:32,800","Lana isn't the police."
"251","cue","00:11:34,280","00:11:37,600","We're gonna go down here, have this chat,
I'm gonna kiss you, then it's gonna be on."
"252","cue","00:11:37,880","00:11:38,880","No one will know."
"253","cue","00:11:41,040","00:11:43,720","I'm... just a little bit annoyed,"
"254","cue","00:11:43,800","00:11:46,840","because all I want to do every time
I look at him is kiss him,"
"255","cue","00:11:46,920","00:11:49,680","and I can't kiss him,
and it's definitely frustrating."
"256","cue","00:11:53,320","00:11:54,760","Well, what have we got to lose?"
"257","cue","00:11:55,760","00:11:57,040","<i>Uh, 100K?</i>"
"258","cue","00:11:57,120","00:11:58,560","[blows raspberry]"
"259","cue","00:11:59,680","00:12:01,760","[Francesca] I wish I could resist."
"260","cue","00:12:02,320","00:12:04,240","I hope I don't regret this decision,"
"261","cue","00:12:04,640","00:12:06,800","but he's so cute."
"262","cue","00:12:12,400","00:12:14,240","<i>♪ Come on, feel the love ♪</i>"
"263","cue","00:12:14,320","00:12:18,200","<i>I hate to tell tales,
but, Lana, are you getting this?</i>"
"264","cue","00:12:18,880","00:12:20,920","<i>♪ We're gonna burn it down ♪</i>"
"265","cue","00:12:21,080","00:12:23,200","<i>♪ Everyone feel the love ♪</i>"
"266","cue","00:12:23,280","00:12:25,160","<i>♪ Ooh la la la now ♪</i>"
"267","cue","00:12:25,640","00:12:27,680","<i>Damn! They're getting their money's worth.</i>"
"268","cue","00:12:30,200","00:12:31,520","I needed that so bad."
"269","cue","00:12:31,960","00:12:33,760","Ah, boom!"
"270","cue","00:12:33,840","00:12:35,720","<i>So, Harry got his kiss.</i>"
"271","cue","00:12:36,160","00:12:38,400","<i>What's next? Cup of tea? Read a book?</i>"
"272","cue","00:12:38,880","00:12:40,240","Also, I think we should have sex."
"273","cue","00:12:40,560","00:12:42,800","<i>Ah, what was I thinking?</i>"
"274","cue","00:12:43,400","00:12:45,280","[Harry] Pretty much broken the first rule,
so..."
"275","cue","00:12:45,960","00:12:48,040","if I can take a couple of minutes
of your time today!"
"276","cue","00:12:49,200","00:12:50,200","[he laughs]"
"277","cue","00:12:51,120","00:12:52,280","We've already fucked up."
"278","cue","00:12:52,640","00:12:54,280","We may as well just do the whole lot."
"279","cue","00:12:54,720","00:12:56,280","<i>♪ Gonna do it how we wanna ♪</i>"
"280","cue","00:12:56,360","00:12:57,640","[Francesca] He just kissed me."
"281","cue","00:12:57,720","00:12:59,120","I'm not gonna lie, I..."
"282","cue","00:12:59,720","00:13:01,320","thoroughly enjoyed it."
"283","cue","00:13:01,760","00:13:02,840","I am a rule-breaker,"
"284","cue","00:13:02,920","00:13:06,800","but I don't think that people
are gonna be very happy with us"
"285","cue","00:13:07,280","00:13:09,000","or how much that kiss cost the group."
"286","cue","00:13:09,600","00:13:12,160","<i>They may not know
the price of the rule break yet,</i>"
"287","cue","00:13:12,720","00:13:14,960","<i>but I'm sure Lana will hit them
with the bill...</i>"
"288","cue","00:13:15,240","00:13:16,480","<i>right in the kisser.</i>"
"289","cue","00:13:17,680","00:13:19,720","<i>♪ Everything's changed ♪</i>"
"290","cue","00:13:26,080","00:13:27,560","[Haley] How are things?"
"291","cue","00:13:28,120","00:13:29,720","My heart is racing"
"292","cue","00:13:30,120","00:13:32,720","and I don't even know
what to do right now."
"293","cue","00:13:32,800","00:13:34,000","[Haley] Harry?"
"294","cue","00:13:34,920","00:13:35,920","[Francesca] Yeah."
"295","cue","00:13:36,480","00:13:37,480","What?"
"296","cue","00:13:37,880","00:13:41,600","I know Francesca
can't really keep her mouth closed."
"297","cue","00:13:42,360","00:13:43,400","Tell you after."
"298","cue","00:13:43,480","00:13:45,480","[Harry] I know she'll tell Haley
we kissed."
"299","cue","00:13:46,000","00:13:47,920","And I'm sure it's going to start
a domino effect."
"300","cue","00:13:49,240","00:13:51,280","I need to tell the boys about it,"
"301","cue","00:13:51,520","00:13:53,560","so I look like less of an asshole."
"302","cue","00:13:55,360","00:13:56,960","[Haley] What were you about to say?"
"303","cue","00:13:57,360","00:13:59,040","He, like, leaned in,"
"304","cue","00:13:59,520","00:14:00,880","and kissed me."
"305","cue","00:14:01,240","00:14:03,120","- So, you guys kissed.
- So, we kissed."
"306","cue","00:14:03,200","00:14:04,960","- Oh, my God.
- I know."
"307","cue","00:14:06,040","00:14:09,160","- Everyone's gonna hate us!
- Everyone's gonna hate you, dude."
"308","cue","00:14:09,920","00:14:11,120","Holy shit."
"309","cue","00:14:11,200","00:14:12,680","Yeah, so, I don't know."
"310","cue","00:14:13,080","00:14:15,560","Like, he doesn't even seem to care.
He's like..."
"311","cue","00:14:16,320","00:14:19,320","""I don't care anymore.
Like, we should just fuck."""
"312","cue","00:14:19,760","00:14:21,680","- Is that what you want to do?
- I don't know."
"313","cue","00:14:22,560","00:14:24,480","I don't know what to do.
I'm really confused."
"314","cue","00:14:24,560","00:14:27,960","Okay, so, now that you've kissed him,
we've lost some sort of money,"
"315","cue","00:14:28,040","00:14:29,960","- but we don't know what.
- Yeah. How much."
"316","cue","00:14:30,800","00:14:32,856","[Haley] For all they knew,
we could've lost a dollar,"
"317","cue","00:14:32,880","00:14:35,440","but really I'm wondering
how much stuff costs."
"318","cue","00:14:35,520","00:14:37,400","If someone kissed every day,"
"319","cue","00:14:37,800","00:14:39,360","like, we're here for a month..."
"320","cue","00:14:39,440","00:14:43,200","...what, would they take
a few hundred dollars away a day?"
"321","cue","00:14:46,400","00:14:47,920","I don't know, it's too much for me."
"322","cue","00:14:48,000","00:14:51,080","Are you gonna tell the others you kissed,
or are you going to wait for..."
"323","cue","00:14:51,480","00:14:54,040","- I'm not gonna tell them.
- Obviously, I care about the money,"
"324","cue","00:14:54,120","00:14:55,880","but I have your back.
I get why you did it,"
"325","cue","00:14:55,960","00:14:58,280","but I don't think anyone else
is gonna understand."
"326","cue","00:14:58,360","00:15:00,960","I better not get all the shit for this,
because he made that move."
"327","cue","00:15:02,160","00:15:04,600","- They're gonna give you both shit.
- It was 100 percent."
"328","cue","00:15:05,080","00:15:07,600","- Not much good has come from this.
- No, not at all."
"329","cue","00:15:08,760","00:15:11,400","<i>♪ We dem boyz, we dem boyz ♪</i>"
"330","cue","00:15:12,960","00:15:14,200","I just fucked up."
"331","cue","00:15:14,280","00:15:15,280","What have you done?"
"332","cue","00:15:15,360","00:15:17,480","Firstly, I want to start
with my three-part apology."
"333","cue","00:15:17,560","00:15:19,400","A three-part apology?"
"334","cue","00:15:19,480","00:15:20,800","I'm sorry."
"335","cue","00:15:20,880","00:15:22,920","The biggest one, boys, deeply."
"336","cue","00:15:23,000","00:15:24,960","The second bit is, I'm still young."
"337","cue","00:15:25,040","00:15:26,320","The third one is,"
"338","cue","00:15:26,400","00:15:30,120","I'm pretty sure everyone else
would've just done the same if she was..."
"339","cue","00:15:30,200","00:15:33,080","I think you missed out the part
telling us what you're sorry for, mate."
"340","cue","00:15:33,160","00:15:34,760","Uh, yeah, so..."
"341","cue","00:15:35,360","00:15:37,000","I... So, we had a chat."
"342","cue","00:15:37,360","00:15:39,760","Um, it was a bit of heat of the moment,"
"343","cue","00:15:40,120","00:15:42,520","and then... we kissed."
"344","cue","00:15:42,600","00:15:43,840","- What?
- No!"
"345","cue","00:15:43,920","00:15:45,240","[shouting and groans]"
"346","cue","00:15:45,320","00:15:47,080","- No!
- No way!"
"347","cue","00:15:48,120","00:15:50,360","I was vulnerable, okay? I'm vulnerable."
"348","cue","00:15:50,440","00:15:52,520","You just cost me three nights in a resort."
"349","cue","00:15:52,600","00:15:53,880","She kissed me!"
"350","cue","00:15:55,040","00:15:56,040","She kissed me!"
"351","cue","00:15:56,080","00:15:57,240","In the heat of the moment,"
"352","cue","00:15:57,600","00:16:01,800","I've told the boys
that Francesca's actually kissed me,"
"353","cue","00:16:02,360","00:16:04,080","um, when I'm pretty sure"
"354","cue","00:16:04,560","00:16:07,160","I may have, um, initiated that."
"355","cue","00:16:08,040","00:16:09,800","Yeah, what they don't know
won't hurt them."
"356","cue","00:16:10,280","00:16:11,520","Bless the lads."
"357","cue","00:16:13,040","00:16:14,560","- Was it good?
- Yeah."
"358","cue","00:16:14,640","00:16:16,000","- [David] Worth it?
- No."
"359","cue","00:16:16,400","00:16:17,840","[Kelz] I knew this was gonna happen."
"360","cue","00:16:17,880","00:16:19,680","You still owe me a holiday,
you cost me money."
"361","cue","00:16:19,760","00:16:21,920","We don't know how much it will be.
One kiss."
