index,type,start,end,text
26,cue,"00:01:31,760","00:01:33,280","And last night, like,"
27,cue,"00:01:33,920","00:01:36,920","you really made me feel...
You really made me feel good."
28,cue,"00:01:37,000","00:01:39,640",[Sharron] Had a great night.
29,cue,"00:01:39,720","00:01:40,800",Last night was amazing!
30,cue,"00:01:40,880","00:01:43,320","Got to spend time with Rhonda.
Got to see her..."
31,cue,"00:01:44,360","00:01:46,360",nice physique. She got to see my...
32,cue,"00:01:49,000","00:01:51,680",...my Woody Woodpecker. [laughs]
33,cue,"00:01:51,760","00:01:52,640",I'm happy.
34,cue,"00:01:52,720","00:01:55,120","Ain't nobody gonna rain
on my parade. Not today."
35,cue,"00:01:55,200","00:01:58,800","<i>The suite is
Lana's ultimate test of chastity...</i>"
36,cue,"00:01:58,880","00:02:00,120",It just felt good.
37,cue,"00:02:00,720","00:02:03,920","<i>...and it sounds like
Sharron and Rhonda have screwed up.</i>"
38,cue,"00:02:04,440","00:02:05,520",<i>Literally.</i>
39,cue,"00:02:06,920","00:02:09,080",<i>♪ Show me a new light ♪</i>
40,cue,"00:02:09,280","00:02:12,720",<i>♪ I need a man who's on the same side ♪</i>
41,cue,"00:02:13,360","00:02:16,640",<i>♪ To lift me up and show me real life ♪</i>
42,cue,"00:02:18,560","00:02:20,920","I'll be honest,
getting parted was never great, but..."
43,cue,"00:02:21,720","00:02:23,120",everything happens for a reason.
44,cue,"00:02:23,200","00:02:26,280","I think it'd probably be worse
if, like, she goes back to him,"
45,cue,"00:02:26,360","00:02:28,680","cause then that would
mean something, but..."
46,cue,"00:02:29,760","00:02:32,960","at least Harry knows if I wanted
to grab something, I can take what I want."
47,cue,"00:02:37,040","00:02:40,600","- You look perfect in the morning.
- You also look perfect in the morning."
48,cue,"00:02:40,680","00:02:41,680",[they laugh]
49,cue,"00:02:41,720","00:02:42,720",[Chloe snorts]
50,cue,"00:02:43,040","00:02:46,800","My plan of action
is to dig deep with Bryce."
51,cue,"00:02:46,880","00:02:49,000","He's not my usual type,"
52,cue,"00:02:49,400","00:02:53,680","but his personality
is definitely worth getting to know more."
53,cue,"00:02:53,760","00:02:57,840",Just in case he is a geezer in disguise.
54,cue,"00:02:58,600","00:03:01,120","I don't know if I'd be able to
live on a boat though, because..."
55,cue,"00:03:01,520","00:03:03,040",I do get quite seasick.
56,cue,"00:03:03,120","00:03:06,280","It is so weird that
you start dreaming about everybody,"
57,cue,"00:03:06,360","00:03:10,160","- because you spend all day with them.
- I literally had a dream about everyone."
58,cue,"00:03:11,040","00:03:13,720","You start dreaming
a lot of really weird dreams,"
59,cue,"00:03:13,800","00:03:16,640",and waking up pretty excited. [laughs]
60,cue,"00:03:17,120","00:03:20,880","I looked at Chloe this morning,
and I'm thinking, hashtag Bhloe."
61,cue,"00:03:20,960","00:03:22,520","<i>Gross, Bryce.</i>"
62,cue,"00:03:22,840","00:03:23,880",<i>Unfollowed.</i>
63,cue,"00:03:23,960","00:03:25,360",<i>Hashtag noey.</i>
64,cue,"00:03:36,080","00:03:38,480","[David] There's definitely an aura,
an energy,"
65,cue,"00:03:38,560","00:03:41,120","a horny, frustrated tension
in this place."
66,cue,"00:03:41,200","00:03:44,040","I'm starting to look
at the fish differently."
67,cue,"00:03:44,120","00:03:45,840","- [laughter]
- I could do bad things."
68,cue,"00:03:46,800","00:03:50,080","- That's how long it's been!
- Oh, my God, it's been so long."
69,cue,"00:03:50,160","00:03:51,520",[Bryce grunts]
70,cue,"00:03:53,240","00:03:56,440","[David] Are you gonna try and focus all
your sexual energies towards Francesca?"
71,cue,"00:03:56,520","00:03:58,120","- That's the question.
- You got burnt."
72,cue,"00:03:58,520","00:04:00,800","If me and her, like, start talking again"
73,cue,"00:04:00,880","00:04:03,240",I'm beyond meaningless sex.
74,cue,"00:04:03,320","00:04:04,960","- [David] Yeah!
- I want to make love."
75,cue,"00:04:05,040","00:04:07,240","- [Bryce] You're not allowed to, though.
- [laughter]"
76,cue,"00:04:08,080","00:04:10,880",This retreat is a fucking roller coaster.
77,cue,"00:04:11,200","00:04:12,720","I have to see her every day,"
78,cue,"00:04:13,120","00:04:14,120",which sucks...
79,cue,"00:04:14,680","00:04:16,280",cause she's so attractive.
80,cue,"00:04:19,480","00:04:21,160","[David] Do you reckon you would
with Chloe?"
81,cue,"00:04:21,600","00:04:23,520","[Bryce] I think if the fireworks light,"
82,cue,"00:04:23,760","00:04:25,520",I might just toss the watch for a second.
83,cue,"00:04:25,600","00:04:27,520","Be like, ""Lana, don't worry about it."""
84,cue,"00:04:27,600","00:04:29,600",[they laugh]
85,cue,"00:04:30,080","00:04:33,040","Right, I'm gonna fuck a wall,
or I'm gonna find a deeper connection."
86,cue,"00:04:33,120","00:04:34,400","- Oh.
- [David laughs]"
87,cue,"00:04:34,480","00:04:38,720","<i>Oh, boys. You have all the maturity
of a schoolyard farting contest.</i>"
88,cue,"00:04:39,120","00:04:40,240","<i>Don't worry, though.</i>"
89,cue,"00:04:40,320","00:04:44,360","<i>Lana has something up her sleeve
that is about growing your inner manhood</i>"
90,cue,"00:04:44,720","00:04:46,480",<i>rather than the one in your pants.</i>
91,cue,"00:04:49,880","00:04:52,040",<i>Wonder what the girls are discussing.</i>
92,cue,"00:04:52,400","00:04:53,400",<i>Climate change?</i>
93,cue,"00:04:53,760","00:04:56,040","I'm sick of
all these bloody dreams I'm having."
94,cue,"00:04:56,120","00:04:58,320","I'm dreaming about
shagging everyone in the house."
95,cue,"00:04:59,320","00:05:00,160",<i>Guess not.</i>
96,cue,"00:05:00,240","00:05:01,920","- I'd be a cowgirl, I would.
- Yeah."
97,cue,"00:05:02,000","00:05:03,600","Oh, yeah!"
98,cue,"00:05:03,680","00:05:04,840",[she whoops]
99,cue,"00:05:06,360","00:05:09,280","I kind of rushed into things
with Kelz right away,"
100,cue,"00:05:09,360","00:05:12,720","but there's still unresolved feelings
that I have for Harry."
101,cue,"00:05:13,440","00:05:14,920",Harry is the one that I want.
102,cue,"00:05:15,400","00:05:18,640","I think I have a lot of work to do,
and I have no idea"
103,cue,"00:05:18,720","00:05:21,160",if he's even interested in me anymore.
104,cue,"00:05:21,560","00:05:22,960",Harry is always in my head.
105,cue,"00:05:24,280","00:05:26,320",Always.
106,cue,"00:05:38,080","00:05:39,440",Thanks for a great night.
107,cue,"00:05:39,840","00:05:40,680",Come on.
108,cue,"00:05:40,760","00:05:43,040","Bye. Thank you for being
so good to us, Lana."
109,cue,"00:05:45,520","00:05:48,600","<i>With touchy-feely Sharonda
checking out of the suite,</i>"
110,cue,"00:05:48,680","00:05:52,160","<i>the guys are eager
to catch up with lover boy himself.</i>"
111,cue,"00:05:52,880","00:05:56,240","I'm just curious to see
where the big dog is."
112,cue,"00:05:56,680","00:05:58,480","<i>- </i>You know what I mean?
- The big... [grunts]"
113,cue,"00:05:58,560","00:06:00,480","See if he let it out of the cage,"
114,cue,"00:06:00,560","00:06:01,600","- you know?
- [Harry] Yeah."
115,cue,"00:06:04,200","00:06:06,520",[they cheer]
116,cue,"00:06:06,720","00:06:08,360",[Harry] Here he is!
117,cue,"00:06:10,000","00:06:13,240","He's not wearing his shirt!
Look at him smiling!"
118,cue,"00:06:13,640","00:06:15,200",Look at that grin!
119,cue,"00:06:15,280","00:06:17,560","[David] He came in with the biggest smile
on his face."
120,cue,"00:06:17,640","00:06:20,040","Like, you don't grin like that
for a cuddle."
121,cue,"00:06:20,120","00:06:21,280",[he laughs]
122,cue,"00:06:21,720","00:06:23,560","Like, that's for sure."
123,cue,"00:06:25,760","00:06:28,400","- [Chloe] There she is.
- Wearing his shirt!"
124,cue,"00:06:28,920","00:06:30,360",She's wearing his shirt.
125,cue,"00:06:30,440","00:06:33,360","[Francesca] Oh, my God,
you're wearing his shirt!"
126,cue,"00:06:33,880","00:06:35,120",Tell us everything.
127,cue,"00:06:35,200","00:06:36,400",We need the juicy stuff.
128,cue,"00:06:36,480","00:06:38,240","[Rhonda] Soon as we walked in the room,"
129,cue,"00:06:38,720","00:06:42,120","it was beautiful.
Like, it was candles, champagne."
130,cue,"00:06:42,440","00:06:46,280","The bed was just a massive bed.
The bathroom was literally..."
131,cue,"00:06:46,360","00:06:48,640","The bathroom had, like, a tub. Um..."
132,cue,"00:06:48,720","00:06:51,320","So, obviously the sexual tension was high."
133,cue,"00:06:52,000","00:06:55,440","[Bryce] I'm not gonna lie, I had, like,
this weird tingling sensation downstairs,"
134,cue,"00:06:55,920","00:06:58,040","and I'm like, ""Uh-oh, come on,
calm down, big guy."""
135,cue,"00:06:58,120","00:07:00,320","- We, like, made out.
- [Chloe] Yeah?"
136,cue,"00:07:00,400","00:07:02,760","- [Francesca] Okay.
- Just like, I felt like it was forever."
137,cue,"00:07:02,800","00:07:04,120",[she gasps]
138,cue,"00:07:04,200","00:07:06,200",And it was just like magnets.
139,cue,"00:07:07,280","00:07:10,480","I ran the tub water. Turned on the water.
Poured a little oil in there."
140,cue,"00:07:10,560","00:07:11,640",No!
141,cue,"00:07:12,320","00:07:15,800","I just dropped everything.
Honestly, guys, probably cost us money."
142,cue,"00:07:15,880","00:07:17,120",[they groan]
143,cue,"00:07:17,480","00:07:19,440","- Did he, like, touch you?
- Yeah."
144,cue,"00:07:19,520","00:07:20,720",Did you guys have sex?
145,cue,"00:07:22,600","00:07:25,080","[Sharron] I got to the point where
I was just like, um..."
146,cue,"00:07:27,920","00:07:29,520",...I can't have sex with you.
147,cue,"00:07:35,200","00:07:36,280",Um...
148,cue,"00:07:38,000","00:07:38,880",[he sighs]
149,cue,"00:07:38,960","00:07:40,760","- You didn't?
- You didn't?"
150,cue,"00:07:40,840","00:07:42,656","- Oh, my God, I'm proud of you!
- [Chloe] What?"
151,cue,"00:07:42,680","00:07:45,320","- [Francesca] Oh, my God!
- [Chloe] Oh, my God! Give me a hug."
152,cue,"00:07:45,680","00:07:47,400",But it's deeper than that.
153,cue,"00:07:47,800","00:07:48,960",And this is why.
154,cue,"00:07:49,040","00:07:53,240","I was gonna do myself and her a disservice
by me fucking her."
155,cue,"00:07:53,320","00:07:56,200","That's what I'm used to doing at home.
I don't wanna fuck it up,"
156,cue,"00:07:56,280","00:07:59,320","and I don't want to stop our growth
and my growth as a person."
157,cue,"00:08:00,040","00:08:01,040",Yeah.
158,cue,"00:08:01,120","00:08:04,000","It took a lot for me to just be like,
""Look, we can't do this."""
159,cue,"00:08:04,400","00:08:09,960","It was a challenge that I was put in
to see if this is the real Sharron."
160,cue,"00:08:10,280","00:08:13,880","The guy that's standing in front of you
now is the new Sharron that I'm becoming,"
161,cue,"00:08:13,960","00:08:15,000",and I like it.
162,cue,"00:08:15,400","00:08:17,680",<i>Maybe the boys </i>are <i>making progress.</i>
163,cue,"00:08:18,200","00:08:20,280","- And, I mean, it was hard.
- I bet."
164,cue,"00:08:20,360","00:08:21,520",I bet it was rock hard.
165,cue,"00:08:21,600","00:08:24,680","- <i>Maybe not.</i>
- Bro, I could poke a hole in the wall."
166,cue,"00:08:24,760","00:08:26,000",[laughter]
167,cue,"00:08:26,080","00:08:30,400","<i>Harry's already been there, Sharron.
How sexy are the walls in this place?</i>"
168,cue,"00:08:30,800","00:08:31,960",How do you think she took it?
169,cue,"00:08:32,760","00:08:34,720","She didn't take it.
That's the problem, mate."
170,cue,"00:08:34,800","00:08:37,160","- She didn't take it. That's the problem.
- [Sharron laughs]"
171,cue,"00:08:37,200","00:08:39,640","- That's the whole problem.
- She didn't take it!"
172,cue,"00:08:39,720","00:08:41,040",[David] She's getting frustrated.
173,cue,"00:08:41,080","00:08:43,920","He's like, ""No, I'm gonna do
some self-preservation."""
174,cue,"00:08:44,000","00:08:45,680",[all laugh and talk at once]
175,cue,"00:08:45,760","00:08:48,800","I was like, ""No, I can't do this! No!"
176,cue,"00:08:49,280","00:08:51,480","No! I got more respect for myself."""
177,cue,"00:08:51,560","00:08:52,840",[laughter]
178,cue,"00:08:52,920","00:08:55,680","We're all, you know, really proud, man.
That's a big deal."
179,cue,"00:08:56,040","00:08:59,720","Sharron and Rhonda are paving the way
for the whole retreat."
180,cue,"00:08:59,880","00:09:01,560",They're setting an amazing example.
181,cue,"00:09:02,120","00:09:04,160","Hopefully, I can find something like that."
182,cue,"00:09:04,360","00:09:06,360","I still like Francesca,"
183,cue,"00:09:06,840","00:09:09,200","but I'm not gonna give her
the time of day"
184,cue,"00:09:09,280","00:09:11,840",because of what she did with Kelz.
185,cue,"00:09:11,920","00:09:16,840","I think Francesca needs to tell me
how she feels and apologize."
186,cue,"00:09:21,440","00:09:24,240","Yeah, we may have costed
a little bit of money."
187,cue,"00:09:24,320","00:09:28,160","- But you've got a real connection.
- But from that, he grew so much more."
188,cue,"00:09:28,240","00:09:30,520","He took, like, such a big step
to literally say,"
189,cue,"00:09:30,600","00:09:33,056","""We have the right to do what we want,
'cause no one's around,"""
190,cue,"00:09:33,080","00:09:34,560",and he still didn't do it.
191,cue,"00:09:34,640","00:09:37,056","He respected me and didn't want to
go back to the old Sharron."
192,cue,"00:09:37,080","00:09:40,080","Like, I was so proud and amazed."
193,cue,"00:09:40,880","00:09:44,000","This could be the start
to a new relationship."
194,cue,"00:09:44,760","00:09:45,800",I'm happy as hell.
195,cue,"00:09:45,880","00:09:47,800","[squeals] Oh, boy!"
196,cue,"00:09:48,480","00:09:50,320","- [Chloe] Aww!
- [Nicole] Aww, yay!"
197,cue,"00:09:50,400","00:09:52,920","- That's really cute.
- I'm so proud of you."
198,cue,"00:09:53,240","00:09:56,920","<i>Ahh, everyone's feeling warm and fuzzy.</i>"
199,cue,"00:09:57,360","00:09:58,880","<i>Well, not everyone.</i>"
200,cue,"00:09:59,440","00:10:01,600","I don't give two shits about Rhonda
and Sharron."
201,cue,"00:10:01,680","00:10:03,840","They can do whatever they want.
I literally don't care."
202,cue,"00:10:03,880","00:10:06,760","I think they're so boring.
Like, I really have no interest"
203,cue,"00:10:06,840","00:10:09,520","in what they're doing
in that secret room or whatever."
204,cue,"00:10:10,240","00:10:13,640","<i>Hard to believe Haley comes from
the Sunshine State.</i>"
205,cue,"00:10:13,720","00:10:16,560","We're not gonna sleep in the same bed.
Nothing's gonna change."
206,cue,"00:10:16,640","00:10:19,320","- Why not?
- You keep putting it in that situation..."
207,cue,"00:10:19,400","00:10:22,320","You sit in a barber shop long enough,
you're gonna get a haircut."
208,cue,"00:10:22,920","00:10:24,920","<i>And if you sit
on a sun lounger long enough,</i>"
209,cue,"00:10:25,000","00:10:26,880",<i>you're gonna start spouting nonsense.</i>
210,cue,"00:10:27,400","00:10:31,040","It's actually just hit me
that this whole experience"
211,cue,"00:10:31,600","00:10:34,040","is, like, so deep, man."
212,cue,"00:10:34,120","00:10:35,776","- [Nicole] It's so deep.
- [Francesca] Yeah."
213,cue,"00:10:35,800","00:10:39,360","It's like we're in
sexual rehabilitation..."
214,cue,"00:10:39,440","00:10:40,600",[Nicole and Francesca] Yeah.
215,cue,"00:10:40,680","00:10:42,760","- ...but with our minds.
- Yeah."
216,cue,"00:10:42,840","00:10:46,440","- Group hug.
<i>- Finally, Chloe gets why they're all here.</i>"
217,cue,"00:10:46,840","00:10:48,920","<i>Two more weeks,
and she'll notice there are cameras.</i>"
218,cue,"00:10:49,320","00:10:51,440",Girls' hideaway.
219,cue,"00:10:54,920","00:10:56,760",Here we go. About to be bankrupt.
220,cue,"00:10:58,360","00:11:00,880","I didn't think I cared about the money,
but it does kinda suck"
221,cue,"00:11:00,960","00:11:02,680","losing money
to people you don't care about."
222,cue,"00:11:02,720","00:11:05,160","When people you don't like kiss
and fuck it up, it's annoying."
223,cue,"00:11:05,600","00:11:06,480",<i>Hmm.</i>
224,cue,"00:11:06,560","00:11:10,040","<i>Last night, Lana gave Sharron and Rhonda
the keys to a private suite</i>"
225,cue,"00:11:10,120","00:11:12,040","<i>so they could
get to know each other better.</i>"
226,cue,"00:11:12,120","00:11:15,560","<i>However, I think she had
a different kind of pillow talk in mind.</i>"
227,cue,"00:11:15,640","00:11:17,080",Bankruptcy day.
228,cue,"00:11:17,160","00:11:18,760","If I had a financial adviser,"
229,cue,"00:11:19,400","00:11:21,840","and I was like, ""In the last couple weeks,"
230,cue,"00:11:21,920","00:11:24,480","I've blown money
on kisses and titty licks."""
231,cue,"00:11:24,560","00:11:27,120",[laughter]
232,cue,"00:11:27,200","00:11:28,440",[melodic chime] <i>Hello.</i>
233,cue,"00:11:28,840","00:11:31,680",[all shout] Lana!
234,cue,"00:11:31,760","00:11:33,200","- Lana!
- Yippee!"
235,cue,"00:11:33,280","00:11:35,640","[Lana] <i>Sharron and Rhonda
have breached the rules.</i>"
236,cue,"00:11:36,480","00:11:38,000","Like rebels, Lana!"
237,cue,"00:11:38,400","00:11:39,600",Fuck no.
238,cue,"00:11:40,720","00:11:43,920",<i>The list of offenses includes kissing...</i>
239,cue,"00:11:44,000","00:11:46,240",[all] Aww!
240,cue,"00:11:46,320","00:11:49,240",<i>inappropriate touching of the... </i>[bleep]
241,cue,"00:11:51,760","00:11:54,000",<i>constant use of the... </i>[bleep]
242,cue,"00:11:54,400","00:11:55,640",<i>in the...</i> [bleep]
243,cue,"00:11:55,720","00:11:57,160",Bloody hell.
244,cue,"00:11:57,240","00:11:59,440",God knows how much money they've spent.
245,cue,"00:11:59,520","00:12:01,320",They're animals.
246,cue,"00:12:01,760","00:12:05,360",[Lana] <i>Not to mention the... </i>[bleep]
247,cue,"00:12:07,480","00:12:08,840",[Harry exhales]
248,cue,"00:12:08,920","00:12:09,920",Wow.
249,cue,"00:12:10,080","00:12:12,400",Whoo! [laughs]
250,cue,"00:12:12,520","00:12:14,720","Uh, naughty little fingers."
251,cue,"00:12:16,280","00:12:20,240","Sharron is my boy,
but him and Rhonda, that's just..."
252,cue,"00:12:20,560","00:12:23,000","I look at them, and I just get a headache."
253,cue,"00:12:23,080","00:12:25,320","You know when you get a bill
sent to your house,"
254,cue,"00:12:25,400","00:12:27,080","and you're like, ""Oh, fuck's sake."""
255,cue,"00:12:27,160","00:12:30,560","You know the bill's gonna come through.
I'm just waiting for the bill to come."
256,cue,"00:12:30,880","00:12:33,640","[narrator] <i>Well,
at least the bill was itemized.</i>"
257,cue,"00:12:34,280","00:12:36,920","[Lana] <i>Sharron and Rhonda's actions
have cost the group...</i>"
258,cue,"00:12:38,440","00:12:41,240",<i>sixteen thousand dollars.</i>
259,cue,"00:12:43,080","00:12:44,200",[Nicole] Feck's sake.
260,cue,"00:12:44,600","00:12:46,760",It's the most expensive private suite
261,cue,"00:12:46,840","00:12:48,360","that I've never stayed in,"
262,cue,"00:12:48,440","00:12:49,560",but I've paid for.
263,cue,"00:12:50,200","00:12:52,720","[Lana] <i>You failed
the ultimate test of chastity.</i>"
264,cue,"00:12:53,320","00:12:57,160","<i>However, I recognize that
by not going all the way,</i>"
265,cue,"00:12:57,240","00:13:00,600","<i>you have demonstrated a level of growth
that is encouraging,</i>"
266,cue,"00:13:00,680","00:13:03,360",<i>and you are forming a deeper connection.</i>
267,cue,"00:13:04,680","00:13:08,000","[cheers and whoops]
- Oh! That's all right!"
268,cue,"00:13:13,200","00:13:15,840","[Matthew] We've lost money,
but, on the flip side,"
269,cue,"00:13:15,920","00:13:18,960","I've seen massive growth
from my boy Sharron."
270,cue,"00:13:19,120","00:13:22,000","The fact that they were able
to go into the suite"
271,cue,"00:13:22,080","00:13:23,920",and showed restraint...
272,cue,"00:13:24,240","00:13:25,880","Claps for you, buddy."
273,cue,"00:13:26,280","00:13:27,600",I'm super impressed.
274,cue,"00:13:28,280","00:13:29,760",Rules are meant to be broken.
275,cue,"00:13:29,840","00:13:31,040",[David cheers]
276,cue,"00:13:31,120","00:13:34,440","If you guys feel like
there's a connection, make it rain."
277,cue,"00:13:34,520","00:13:35,840",Making it rain.
278,cue,"00:13:35,920","00:13:40,560","Me and Sharron may have lost money,
but it was definitely..."
279,cue,"00:13:41,640","00:13:43,280",was worth it.
280,cue,"00:13:43,760","00:13:48,240","<i>The prize fund stands at $78,000.</i>"
281,cue,"00:13:48,320","00:13:49,960","That's a lot of money, still."
282,cue,"00:13:52,520","00:13:54,840",[Francesca] Sharonda are both just happy.
283,cue,"00:13:55,000","00:13:56,640",I want whatever they've got going on.
284,cue,"00:13:56,720","00:13:59,000","I just have to follow
what my heart's telling me to do."
285,cue,"00:13:59,080","00:14:01,560","So, it's time for me to get my boy back."
286,cue,"00:14:08,320","00:14:11,640","<i>Even though the prize money
is in free fall...</i>"
287,cue,"00:14:11,720","00:14:13,520","If you want the top,
you can't have the lube."
288,cue,"00:14:14,080","00:14:17,040","<i>...Bryce is determined to rack up
some fines of his own.</i>"
289,cue,"00:14:17,120","00:14:18,640","You trying to get me naked, Bryce?"
290,cue,"00:14:18,720","00:14:20,480",Um... [laughs]
291,cue,"00:14:20,560","00:14:21,720",<i>Meanwhile...</i>
292,cue,"00:14:21,800","00:14:22,840",[Francesca] Let's go talk.
293,cue,"00:14:23,360","00:14:24,360",Should we go over here?
294,cue,"00:14:24,440","00:14:27,600","<i>...Francesca has taken Rhonda
for a wander.</i>"
295,cue,"00:14:27,680","00:14:29,360","[Francesca] I want to talk to Rhonda,"
296,cue,"00:14:29,720","00:14:33,080","because I thought I had it
all figured out, and clearly I didn't."
297,cue,"00:14:33,160","00:14:34,720","Maybe she has some advice,"
298,cue,"00:14:34,800","00:14:39,120","because I deserve a second chance,
and Harry deserves a second chance."
299,cue,"00:14:39,200","00:14:40,640","So, our second chances"
300,cue,"00:14:40,720","00:14:44,000","should just make their way
back to each other."
301,cue,"00:14:45,040","00:14:48,280","Every time he walks into a room,
my heart drops, still."
302,cue,"00:14:48,880","00:14:51,000","I can't control it,
and I wish that I could."
303,cue,"00:14:51,080","00:14:52,520",I wish that I could just...
304,cue,"00:14:52,920","00:14:54,960","- [Rhonda] Move on.
- Done, but I can't."
305,cue,"00:14:55,240","00:14:57,200","But if you knew, in your heart,"
306,cue,"00:14:57,280","00:15:00,960","every time Harry walks in the room,
he's giving you these butterflies,"
307,cue,"00:15:01,280","00:15:04,680",why did you even move forward with Kelz?
308,cue,"00:15:04,760","00:15:08,240","<i>As the accountant, he'd be handy
for filling out your tax return.</i>"
309,cue,"00:15:08,320","00:15:12,000","Maybe because Kelz was giving me
everything that Harry wasn't,"
310,cue,"00:15:12,080","00:15:13,400","and I was hopeful,"
311,cue,"00:15:13,480","00:15:15,960","but there's something
that's just missing there."
312,cue,"00:15:16,040","00:15:18,960","- Like a void filler at the time?
- It was a void filler, yeah."
313,cue,"00:15:19,040","00:15:22,040","- Okay.
- I need your, like, honest advice here."
314,cue,"00:15:22,120","00:15:24,760","You have what it takes
to figure this shit out."
315,cue,"00:15:24,840","00:15:25,840",Okay.
316,cue,"00:15:25,920","00:15:28,560","Seeing me and Sharron going through
what we were going through"
317,cue,"00:15:28,640","00:15:30,600","and having that opportunity
gives her hope."
318,cue,"00:15:30,760","00:15:32,160","So, who knows?"
319,cue,"00:15:32,240","00:15:35,720","Maybe Francesca and Harry
may take a step in that direction, too,"
320,cue,"00:15:35,800","00:15:37,440",because they know it's possible.
321,cue,"00:15:37,520","00:15:40,800","Tell Harry exactly how you feel.
Regardless of how he feels."
322,cue,"00:15:40,880","00:15:43,520","- Tell him how you feel first.
- [Francesca groans]"
323,cue,"00:15:43,600","00:15:45,800","If he shuts me down,
I'm gonna be so upset."
324,cue,"00:15:45,880","00:15:47,040",But at least you know.
325,cue,"00:15:47,120","00:15:50,240","- Yeah, no, you're right.
- Would you rather, ""I wonder"" or know?"
326,cue,"00:15:50,320","00:15:51,320","Yeah, you're right."
327,cue,"00:15:51,400","00:15:54,560","[Francesca] I have no idea
if he even wants to talk to me anymore,"
328,cue,"00:15:54,640","00:15:56,920",or if he just sees me as...
329,cue,"00:15:57,440","00:15:59,320",some little floozy.
330,cue,"00:16:01,280","00:16:02,560",I feel stressed.
331,cue,"00:16:07,680","00:16:09,320","<i>Don't worry, Francesca.</i>"
332,cue,"00:16:09,400","00:16:11,880","<i>Looks like your beefcakes
are fighting over you.</i>"
333,cue,"00:16:12,600","00:16:14,000","<i>When I say ""fighting,""</i>"
334,cue,"00:16:14,440","00:16:15,560",<i>they're bitching...</i>
335,cue,"00:16:15,960","00:16:17,320",<i>to other people...</i>
336,cue,"00:16:17,840","00:16:19,600",<i>at other ends of the retreat.</i>
337,cue,"00:16:19,680","00:16:22,440",I was definitely upset and hurt by
338,cue,"00:16:22,720","00:16:26,200",the Kelz and Francesca situation.
339,cue,"00:16:26,680","00:16:27,760",Just doesn't make sense.
340,cue,"00:16:28,080","00:16:29,800",Kelz pounces as soon as I'm gone.
341,cue,"00:16:31,000","00:16:34,520","I'm just gonna be like, ""Bro, do you not
have actual mates on the outside?"
342,cue,"00:16:34,600","00:16:36,520","Cause if that's how
you treat your mates..."""
343,cue,"00:16:37,120","00:16:38,920",Didn't even fucking talk to me about it.
344,cue,"00:16:40,800","00:16:43,040","Harry's probably gonna go
all bro-code on me."
345,cue,"00:16:43,120","00:16:44,520",Blah blah blah blah blah.
346,cue,"00:16:45,280","00:16:48,320","He's been like a wounded puppy
who wants her back."
347,cue,"00:16:48,400","00:16:50,720","I'm just gonna tell him how it is.
Tell him that..."
348,cue,"00:16:51,360","00:16:53,320","""Bro, do you know
how much of a fool you look?"""
349,cue,"00:16:55,800","00:16:57,600","I'm gonna tear him apart
in front of everyone."
350,cue,"00:16:58,600","00:17:01,400","[Kelz] Harry is like a young cub,
slowly prowling."
351,cue,"00:17:02,040","00:17:04,520","Do you know what I mean?
Slowly prowling to get to me."
352,cue,"00:17:06,040","00:17:07,600",He gets a whiff of a lion...
353,cue,"00:17:07,680","00:17:08,680",[lion roars]
354,cue,"00:17:09,760","00:17:11,040",[Kelz]...he starts to run away.
