"index","type","start","end","text"
"162","cue","00:08:06,320","00:08:09,320","I brought him with me
in case something bad happened."
"163","cue","00:08:10,880","00:08:13,840","This is him now. [giggling]
It's really hard to squish."
"164","cue","00:08:13,920","00:08:18,000","It's not supposed to be a stress ball,
but I've made him into a stress ball."
"165","cue","00:08:18,080","00:08:20,320","-What's his name? Mr. Squishy.
-Mr. Squishy."
"166","cue","00:08:20,400","00:08:25,280","Jordan and Phoebe do have
a really very playful touchy relationship"
"167","cue","00:08:25,360","00:08:28,240","with each other which is, like, fine"
"168","cue","00:08:28,320","00:08:32,960","but today I felt a little bit pied.
[scoffs]"
"169","cue","00:08:33,039","00:08:35,799","Would I be able to talk to you guys
in a private setting?"
"170","cue","00:08:35,880","00:08:37,240","-Yeah.
-Yeah?"
"171","cue","00:08:37,320","00:08:39,840","-Just over there?
-I'm feeling a bit angry."
"172","cue","00:08:40,360","00:08:42,919","It's been really difficult for me"
"173","cue","00:08:43,000","00:08:47,360","because I've really put myself
on the line for Jordan,"
"174","cue","00:08:47,440","00:08:49,800","and like he won't give that with me"
"175","cue","00:08:49,880","00:08:53,200","but he'll sit there and give that
with Phoebe, in front of me."
"176","cue","00:08:53,280","00:08:56,400","And it's kind of-- [inhales sharply]
it's a bit frustrating for me to see."
"177","cue","00:08:56,480","00:08:59,360","'Cause I'm going, ""Well, hang on a minute.
[scoffs] I'm here."""
"178","cue","00:08:59,440","00:09:01,720","Sorry, I know that this night
is not about me right now"
"179","cue","00:09:01,800","00:09:04,640","-but I just have to get this off my chest.
-That doesn't matter, Stella."
"180","cue","00:09:04,720","00:09:07,400","It's all about everyone. Just go for it."
"181","cue","00:09:07,480","00:09:09,760","I'm trying to respect Jordan
and give him his space"
"182","cue","00:09:09,840","00:09:14,640","while also letting him know,
""Hey, I'm here and I want this."""
"183","cue","00:09:14,720","00:09:17,320","And he's saying to me
he doesn't want to jump into anything."
"184","cue","00:09:17,400","00:09:19,480","He, you know, wants to take things slow."
"185","cue","00:09:19,560","00:09:24,280","Then I'm like, ""Why the fuck
are you constantly hugging Phoebe?"""
"186","cue","00:09:24,360","00:09:27,520","I'm sitting right next to him
and then he's like to her"
"187","cue","00:09:27,600","00:09:29,560","and then she goes and sits on his lap."
"188","cue","00:09:32,600","00:09:36,040","Jordan, just back your ideas up, man,
for fuck's sake."
"189","cue","00:09:36,120","00:09:38,440","[Holly] I want them to be so good."
"190","cue","00:09:38,520","00:09:40,960","Just bloody get in there."
"191","cue","00:09:41,040","00:09:43,760","I feel like he's got
this little bit of a macho man side"
"192","cue","00:09:43,840","00:09:45,840","and I just-- I want it to come out."
"193","cue","00:09:45,920","00:09:50,080","I want him to rip his shirt off
and be like, ""Stella. Stella."""
"194","cue","00:09:50,160","00:09:53,360","Do you not fucking know
that I'm right fucking here,"
"195","cue","00:09:53,440","00:09:55,680","you know what I mean?
Like how much of a slap in the face is it?"
"196","cue","00:09:55,760","00:09:58,040","I want someone to want me.
I want someone to like me back."
"197","cue","00:09:58,120","00:09:59,440","-I want all these things.
-Mm-hmm."
"198","cue","00:09:59,520","00:10:01,000","And why the fuck is it"
"199","cue","00:10:01,080","00:10:03,080","that I'm respecting you so fucking much"
"200","cue","00:10:03,160","00:10:05,560","and then you'll just fucking flounce
all over some girl"
"201","cue","00:10:05,640","00:10:06,800","-all day in front of me?
-Yeah."
"202","cue","00:10:07,920","00:10:10,200","You can't say to me
that you want to take things slow"
"203","cue","00:10:10,280","00:10:12,400","but then have your hands
all over another girl,"
"204","cue","00:10:12,480","00:10:13,960","even if it is as a ""friend""."
"205","cue","00:10:26,160","00:10:28,080","[narrator] <i>Stella is upset</i>
<i>that Nice-Hair Jordan</i>"
"206","cue","00:10:28,160","00:10:30,040","<i>was cuddling up to Phoebe earlier</i>"
"207","cue","00:10:30,120","00:10:32,840","<i>and has pulled him for a chat to discuss.</i>"
"208","cue","00:10:32,920","00:10:36,680","<i>Unfortunately for her,</i>
<i>Jordan has suffered a severe brain injury,</i>"
"209","cue","00:10:36,760","00:10:39,640","<i>and is only able to say the word ""yeah.""</i>"
"210","cue","00:10:40,360","00:10:43,400","I feel like you don't even
want to, like, hug me."
"211","cue","00:10:43,480","00:10:44,880","-Yeah.
-But then, like,"
"212","cue","00:10:44,960","00:10:47,680","you'll go like that for Phoebe
to sit on your lap."
"213","cue","00:10:47,760","00:10:49,280","-Yeah.
-Like next to me."
"214","cue","00:10:49,360","00:10:52,400","-Yeah.
-You need to respect that, like,"
"215","cue","00:10:52,480","00:10:54,760","-that makes me feel like shit.
-Yeah."
"216","cue","00:10:54,840","00:10:57,160","It just makes me look like a dick."
"217","cue","00:10:57,240","00:10:59,360","I want someone who wants me."
"218","cue","00:10:59,440","00:11:03,520","And, like, Jordan repeatedly
doesn't show me that he wants me."
"219","cue","00:11:03,600","00:11:05,360","He just says that he does."
"220","cue","00:11:05,960","00:11:08,360","-Yeah.
-[chuckles] Do you mean it?"
"221","cue","00:11:08,440","00:11:10,480","Like, what?"
"222","cue","00:11:10,560","00:11:13,040","-You can understand from my perspective?
-Yeah."
"223","cue","00:11:13,120","00:11:15,720","How it's like this person
who I'm trying to reach out to"
"224","cue","00:11:15,800","00:11:18,160","-is trying to take things slow with me.
-Yeah."
"225","cue","00:11:18,240","00:11:21,760","But then goes and is touchy-feely
with somebody else"
"226","cue","00:11:21,840","00:11:24,880","-while I'm sitting on the same couch.
-I just didn't see it like that one bit."
"227","cue","00:11:24,960","00:11:26,960","-Because--
-Because it was so innocent."
"228","cue","00:11:27,040","00:11:30,160","Yeah. And Phoebe is a very touchy person."
"229","cue","00:11:31,760","00:11:32,600","Hmm."
"230","cue","00:11:32,680","00:11:36,800","It was just-- She was just a bit like,
""Why her and not me?"""
"231","cue","00:11:36,880","00:11:41,720","And I just had to explain, like, why.
Like, Phoebe is a friend."
"232","cue","00:11:41,800","00:11:44,120","We just click.
It's just as simple as that."
"233","cue","00:11:44,200","00:11:46,520","-If you look at it from my perspective…
-Yeah."
"234","cue","00:11:46,600","00:11:49,360","…it's literally like me and Phoebe
have had a thing--"
"235","cue","00:11:49,440","00:11:51,600","-a bestie thing since day one.
-Yeah."
"236","cue","00:11:51,680","00:11:56,280","And I get it. Like, I-I truly believe
that, um, males and females"
"237","cue","00:11:56,360","00:11:59,880","can have, you know,
best friends and stuff like that."
"238","cue","00:11:59,960","00:12:01,400","But, like, to me,"
"239","cue","00:12:01,480","00:12:03,720","if I was watching that scenario"
"240","cue","00:12:03,800","00:12:05,960","-of me in that position…
-Yeah."
"241","cue","00:12:06,040","00:12:08,600","…I would be like,
""Why the fuck is that happening?"""
"242","cue","00:12:08,680","00:12:09,840","Yeah."
"243","cue","00:12:09,920","00:12:13,320","I don't need him to stop
being friends with someone for me."
"244","cue","00:12:13,400","00:12:14,480","That's silly."
"245","cue","00:12:14,560","00:12:17,680","[Stella] But I can't continue to sit here"
"246","cue","00:12:17,760","00:12:20,760","and just wait for him
to show me some affection."
"247","cue","00:12:20,840","00:12:23,920","I want someone to be like,
""Wow, she's so beautiful."""
"248","cue","00:12:24,000","00:12:25,880","All that sort of stuff.
I haven't really felt that here."
"249","cue","00:12:25,960","00:12:28,720","I feel like-- I mean,
I always feel second best in here,"
"250","cue","00:12:28,800","00:12:30,600","-which is fine.
-Yeah."
"251","cue","00:12:30,680","00:12:35,960","All I ask is that like maybe you
just show me a bit more effort,"
"252","cue","00:12:36,040","00:12:37,360","like, you care about me."
"253","cue","00:12:37,440","00:12:41,480","Obviously my walls are up
from the past situation I've been through."
"254","cue","00:12:41,560","00:12:44,160","Your emotions can get hurt
very easily in here."
"255","cue","00:12:44,240","00:12:48,080","At the same time,
you gotta look for new connections"
"256","cue","00:12:48,160","00:12:49,400","and I do like Stella."
"257","cue","00:12:49,480","00:12:54,600","I'm trying to respect you and, like,
I hope that you will respect me too."
"258","cue","00:12:54,680","00:12:55,800","Yeah, definitely."
"259","cue","00:12:55,880","00:13:01,480","I am proud of myself. Like, ""Go me.
Stick it to the man. Get what you want."
"260","cue","00:13:01,560","00:13:05,360","Don't let people treat you like--
Don't let people treat you badly."""
"261","cue","00:13:08,280","00:13:09,920","-Thanks for chatting.
-It's all right."
"262","cue","00:13:10,000","00:13:11,440","-[giggling]
-It's all right."
"263","cue","00:13:11,520","00:13:13,160","[narrator] <i>Go me.</i>"
"264","cue","00:13:13,240","00:13:17,720","<i>There I was, a girl in my early 20s</i>
<i>on a reality show,</i>"
"265","cue","00:13:17,800","00:13:19,960","<i>sticking it to a talking mullet.</i>"
"266","cue","00:13:21,240","00:13:26,400","<i>And better still, my soul sister Phoebe</i>
<i>was also taking a stand</i>"
"267","cue","00:13:26,480","00:13:31,160","<i>which may have had an interesting effect</i>
<i>on Maddy's facial expressions.</i>"
"268","cue","00:13:31,240","00:13:32,760","Not nice is it?"
"269","cue","00:13:32,840","00:13:34,080","-No.
-No, it's not."
"270","cue","00:13:34,160","00:13:35,640","I knew it was coming though."
"271","cue","00:13:35,720","00:13:40,520","As soon as Maddy walked in that villa,
I knew she was coming for my Mitchell."
"272","cue","00:13:40,600","00:13:43,320","No, it's obviously
the world's shittiest feeling, honestly."
"273","cue","00:13:43,400","00:13:44,560","-Yeah.
-I said to her,"
"274","cue","00:13:44,640","00:13:46,680","""It's fine.
I know you gotta do what you gotta do."
"275","cue","00:13:46,760","00:13:49,160","But just so you know,
I'm not backing down and Mitch is mine."""
"276","cue","00:13:49,240","00:13:51,440","And she was like, ""Yeah,
I thought that would be the case,"
"277","cue","00:13:51,520","00:13:52,720","but let the best woman win."""
"278","cue","00:13:52,800","00:13:54,440","-I was like, ""I'm the best woman.
-[Mitchell laughs]"
"279","cue","00:13:54,520","00:13:55,960","Why would you even say that?"""
"280","cue","00:13:56,040","00:13:58,680","I think everyone knows in here
that I'm gonna fight for Mitch."
"281","cue","00:13:58,760","00:14:01,040","Like, I'd be stupid
if I didn't try and fight for him"
"282","cue","00:14:01,120","00:14:03,080","because we've been together from day dot."
"283","cue","00:14:06,160","00:14:07,840","My nice guy side does come out,"
"284","cue","00:14:07,920","00:14:12,280","and I just think it's a hard thing
that she had to do, and it's not nice."
"285","cue","00:14:13,440","00:14:14,920","[Mitchell] I am confused."
"286","cue","00:14:15,000","00:14:20,320","I still like Phoebe so much,
but I don't want to just fob Maddy off."
"287","cue","00:14:20,400","00:14:22,080","I don't want you sharing a bed
with anyone else"
"288","cue","00:14:22,160","00:14:23,400","'cause that's our pillow talk."
"289","cue","00:14:27,520","00:14:31,960","I'll probably cry myself to sleep
if they share a bed. [inhales deeply]"
"290","cue","00:14:32,040","00:14:35,080","I don't want Maddy and Mitch
to share a bed because it's not fair."
"291","cue","00:14:35,160","00:14:36,880","And that's my Mitch and that's my bed"
"292","cue","00:14:36,960","00:14:39,000","and that's my pillow
and that's my side of the bed."
"293","cue","00:14:39,080","00:14:41,880","Those are my cuddles
and that's my Mitch, so, no."
"294","cue","00:14:43,720","00:14:45,280","[Phoebe groans]"
"295","cue","00:14:49,400","00:14:51,160","[Mitchell]
Today's been a big day for us, hasn't it?"
"296","cue","00:14:51,240","00:14:55,160","-[Phoebe] It's been the worst day ever.
-[Mitchell] It really has. [sniffles]"
"297","cue","00:14:55,240","00:14:57,240","[Phoebe]
I never want to do this ever again."
"298","cue","00:14:57,320","00:14:58,800","[Mitchell chuckles]"
"299","cue","00:14:58,880","00:15:03,160","I've got to put Phoebe's feelings
before anyone else's right now."
"300","cue","00:15:03,240","00:15:05,600","Because she didn't ask for this, you know?"
"301","cue","00:15:05,680","00:15:07,760","[kisses]"
"302","cue","00:15:11,040","00:15:12,920","At the same time, there's this new girl,"
"303","cue","00:15:13,000","00:15:17,400","and I don't necessarily want
to hurt her feelings."
"304","cue","00:15:17,480","00:15:20,200","I don't know. I don't want to hurt anyone."
"305","cue","00:15:35,120","00:15:38,080","-Are you allowed to go to bed now?
-I'm going to bed."
"306","cue","00:15:38,160","00:15:39,400","-Hey, Maddy.
-Yes?"
"307","cue","00:15:39,480","00:15:43,600","Just out of respect for Phoebe,
I'm gonna sleep on the couch in there."
"308","cue","00:15:43,680","00:15:46,040","-Really? Okay.
-Yeah."
"309","cue","00:15:46,120","00:15:48,920","I was really surprised
when Mitch came over to say that"
"310","cue","00:15:49,000","00:15:51,080","he wasn't gonna share the bed tonight."
"311","cue","00:15:51,160","00:15:52,760","Is that all right? [chuckles]"
"312","cue","00:15:52,840","00:15:56,040","[Maddy] Well, yeah, I can't stop you
from doing what you wanna do."
"313","cue","00:15:56,120","00:15:59,320","Me and Phoebe have been, like, sleeping
in the same bed for over a week now"
"314","cue","00:15:59,400","00:16:02,240","and I just think I'll sleep on the couch
tonight just out of respect."
"315","cue","00:16:02,320","00:16:03,960","-Yeah? All good?
-[Maddy] Yeah. Okay."
"316","cue","00:16:04,040","00:16:05,520","Nah, it's your decision, mate."
"317","cue","00:16:05,600","00:16:08,280","-Yeah. [laughing]
-That's not my preference, obviously."
"318","cue","00:16:08,360","00:16:12,560","Out of respect for Phoebe,
but, like, I deserve some respect."
"319","cue","00:16:12,640","00:16:14,800","[Mitchell]
Yeah, I think just for the time being."
"320","cue","00:16:15,480","00:16:16,800","-Yeah. All good?
-Yeah, sure."
"321","cue","00:16:16,880","00:16:18,360","I need to talk to you."
"322","cue","00:16:18,440","00:16:21,080","Actually, no.
Don't piss off. Give me a hug."
"323","cue","00:16:21,680","00:16:23,600","[Mitchell] Thanks for understanding."
"324","cue","00:16:23,680","00:16:25,520","Did you just finish your talk?"
"325","cue","00:16:25,600","00:16:27,160","Yeah. I'm allowed to go to bed."
"326","cue","00:16:27,240","00:16:29,200","-[Holly] I haven't been told it.
-[Mitchell blowing]"
"327","cue","00:16:31,840","00:16:32,720","[sighs]"
"328","cue","00:16:33,320","00:16:35,880","[blowing continues]"
"329","cue","00:16:38,120","00:16:40,800","-[Holly] How do you feel after that?
-That was annoying."
"330","cue","00:16:40,880","00:16:42,840","Yeah."
"331","cue","00:16:42,920","00:16:45,680","Give it a chance, bro.
What the fuck? You pussy."
"332","cue","00:16:45,760","00:16:47,080","Yeah."
"333","cue","00:16:47,160","00:16:50,840","Even though he's already told me
on two occasions that he's open,"
