"index","type","start","end","text"
"77","cue","00:04:46,160","00:04:49,080","I agree with everything you said,
basically, down there. I was like--"
"78","cue","00:04:49,160","00:04:50,600","-It didn't look like it.
-I know."
"79","cue","00:04:50,680","00:04:54,040","But now, me reflecting on it,
I was influenced by Phoebe"
"80","cue","00:04:54,920","00:04:57,320","-and what she had to say.
-[Claudia] Okay."
"81","cue","00:04:57,920","00:05:00,800","-This has happened a lot of times, though.
-With Phoebe?"
"82","cue","00:05:00,880","00:05:02,440","In general, with your friends."
"83","cue","00:05:02,520","00:05:03,640","Who?"
"84","cue","00:05:05,080","00:05:08,200","With a lot of arguments we've had--
Yes, they're my fault. I've told you that."
"85","cue","00:05:08,280","00:05:09,600","But they influence a lot."
"86","cue","00:05:09,680","00:05:12,400","-Aw, okay.
-And it's really irritating."
"87","cue","00:05:12,480","00:05:13,640","Yeah."
"88","cue","00:05:13,720","00:05:15,960","So, what's gonna happen now?"
"89","cue","00:05:16,760","00:05:18,880","Uh, are you gonna talk to Phoebe or me?"
"90","cue","00:05:18,960","00:05:21,280","-Do you want to talk to her together?
-Yeah."
"91","cue","00:05:21,360","00:05:24,360","I think Phoebe definitely
does tell me stuff I don't need to know."
"92","cue","00:05:24,440","00:05:26,360","And I don't think I want to know."
"93","cue","00:05:26,440","00:05:28,400","-What's happening?
-[Austen] Not much."
"94","cue","00:05:28,480","00:05:30,800","-Phoebe, let's go for a chat.
-You look nice."
"95","cue","00:05:30,880","00:05:32,000","Okay."
"96","cue","00:05:33,000","00:05:34,840","I'll get a photo when we get back."
"97","cue","00:05:35,480","00:05:38,520","Claudia and Austen pulled me
for a chat at the firepit."
"98","cue","00:05:38,600","00:05:43,000","And it was so terrifying because they
made me sit in between the two of them."
"99","cue","00:05:43,080","00:05:45,960","I just want to start by saying I love you."
"100","cue","00:05:46,040","00:05:48,280","-You're a good friend, but--
-I'm not a good friend."
"101","cue","00:05:48,360","00:05:50,440","You have pissed me
the fuck off today. A lot."
"102","cue","00:05:50,520","00:05:51,520","Yeah, I know."
"103","cue","00:05:51,600","00:05:57,800","I'm just so annoyed that everything I say
is always going back to them."
"104","cue","00:05:57,880","00:06:01,080","And I feel like your opinion
does make him do things"
"105","cue","00:06:01,160","00:06:02,440","and think about things"
"106","cue","00:06:02,520","00:06:05,800","and influence him
in a way that affects us."
"107","cue","00:06:05,880","00:06:08,520","It is, ""He said, she said."" You know?"
"108","cue","00:06:08,600","00:06:11,880","And it has just frustrated
the fuck out of me today."
"109","cue","00:06:11,960","00:06:13,280","-I would never do that to you.
-Yeah."
"110","cue","00:06:13,360","00:06:16,520","Honestly, I don't know what I was thinking
when I went to the boys."
"111","cue","00:06:16,600","00:06:19,120","I don't have an excuse for it
and I am sorry."
"112","cue","00:06:19,200","00:06:20,560","Obviously I was in the wrong"
"113","cue","00:06:20,640","00:06:23,320","and accidentally started a fight
that was not necessary."
"114","cue","00:06:23,400","00:06:25,280","It was kind of a wake-up call,
'cause I'm like,"
"115","cue","00:06:25,360","00:06:28,240","""Oh, Phoebe, maybe you shouldn't
get involved in everyone else's business."
"116","cue","00:06:28,320","00:06:30,200","You've got your own things
to worry about."""
"117","cue","00:06:30,280","00:06:32,640","I literally take
a hundred percent responsibility."
"118","cue","00:06:32,720","00:06:36,400","I just want you guys to stop fighting
because I feel like this is my fault."
"119","cue","00:06:36,480","00:06:38,720","And please… [chuckles]
…don't listen to me."
"120","cue","00:06:38,800","00:06:41,440","-I'm literally a fucking Fruit Loop.
-[Claudia] No."
"121","cue","00:06:41,520","00:06:44,280","I understand you have my best interest
at heart. I love you for that."
"122","cue","00:06:44,360","00:06:48,640","I think for the future, definitely, like,
maybe don't tell me."
"123","cue","00:06:48,720","00:06:50,440","I won't. Don't worry."
"124","cue","00:06:50,520","00:06:53,440","I will not ever tell you anything again."
"125","cue","00:06:53,520","00:06:55,560","Try to steer clear of that for now."
"126","cue","00:06:55,640","00:06:58,200","I think that's, um,
the wisest option for me."
"127","cue","00:06:58,280","00:06:59,560","So we're good?"
"128","cue","00:06:59,640","00:07:02,200","-I'm perfect if you're happy.
-Okay."
"129","cue","00:07:02,280","00:07:05,000","-I don't want you to be angry at me.
-We're not angry at you."
"130","cue","00:07:05,080","00:07:07,040","-I'm not. He was never angry at you.
-I was never."
"131","cue","00:07:07,120","00:07:09,400","-[Claudia] I was angry.
-[Phoebe] I know. Totally fine."
"132","cue","00:07:09,480","00:07:11,120","As long as it's water under the bridge."
"133","cue","00:07:11,200","00:07:12,200","Yeah, this is."
"134","cue","00:07:12,280","00:07:15,240","[sighs] Thank God.
I couldn't breathe. My tummy hurts."
"135","cue","00:07:15,320","00:07:17,560","-[Claudia laughing]
-[Phoebe] Having tummy pains."
"136","cue","00:07:17,640","00:07:19,160","Let's all move on and be happy"
"137","cue","00:07:19,240","00:07:22,520","because I just don't have time
to be sad and angry."
"138","cue","00:07:22,600","00:07:24,240","And I don't want to get wrinkles."
"139","cue","00:07:27,480","00:07:29,760","[narrator]
<i>All right. Enough of this stinking drama.</i>"
"140","cue","00:07:29,840","00:07:32,440","<i>Let's get back to some stinking romance.</i>"
"141","cue","00:07:34,360","00:07:35,400","[Mitch] Like that?"
"142","cue","00:07:36,400","00:07:37,760","[blows]"
"143","cue","00:07:37,840","00:07:39,840","You have smelly breath. No, I'm joking."
"144","cue","00:07:41,880","00:07:44,920","I'm actually trying really hard
to not get foundation on you."
"145","cue","00:07:46,160","00:07:48,680","Think today has been the first day"
"146","cue","00:07:48,760","00:07:52,560","Mitch and I have kinda spent, like,
most of our time with each other."
"147","cue","00:07:52,640","00:07:54,120","Ew, weirdo."
"148","cue","00:07:54,920","00:07:56,400","[Tina giggles]"
"149","cue","00:07:56,480","00:07:59,520","I'm really enjoying, you know,
having him by my side again"
"150","cue","00:07:59,600","00:08:02,120","because I have so much history with Mitch."
"151","cue","00:08:02,200","00:08:04,760","You look nice. You didn't say I look nice."
"152","cue","00:08:04,840","00:08:06,640","I was waiting for you to say I look nice."
"153","cue","00:08:06,720","00:08:08,520","-I was waiting for you to say it.
-But I'm a girl."
"154","cue","00:08:08,600","00:08:09,760","But I'm a boy."
"155","cue","00:08:10,800","00:08:12,480","-I don't care.
-I don't care."
"156","cue","00:08:12,560","00:08:15,120","-This is a cool outfit.
-This is a cool outfit."
"157","cue","00:08:15,200","00:08:18,200","-I thought you would've liked this.
-I thought you would've liked this."
"158","cue","00:08:20,800","00:08:23,760","[narrator] <i>Cameraman Steve,</i>
<i>they did not win season 3.</i>"
"159","cue","00:08:23,840","00:08:25,040","<i>Come on.</i>"
"160","cue","00:08:25,120","00:08:27,040","Don't overthink. You're an overthinker."
"161","cue","00:08:27,120","00:08:29,840","-I can't help it. It's my personality.
-You're really bad."
"162","cue","00:08:29,920","00:08:31,880","-You're really bad.
-Hey!"
"163","cue","00:08:31,960","00:08:34,520","[Callum] Oh, look. This is where
our first chat was. How cute?"
"164","cue","00:08:34,600","00:08:35,960","Cute."
"165","cue","00:08:36,840","00:08:38,760","[Callum]
I just wanted to have a bit of a chat."
"166","cue","00:08:38,840","00:08:40,880","See how you've been feeling
the last couple of days"
"167","cue","00:08:40,960","00:08:45,200","'cause I think, obviously,
we got three days, four days together now."
"168","cue","00:08:45,280","00:08:47,920","I'm not one to, like--
I'm a bit of a slow burn."
"169","cue","00:08:48,000","00:08:50,280","-I don't want to rush into anything…
-Yeah."
"170","cue","00:08:50,360","00:08:52,400","…but I feel like it's kind of hard
in this environment."
"171","cue","00:08:52,480","00:08:54,600","'Cause you obviously
get to know someone so quickly."
"172","cue","00:08:54,680","00:08:58,080","-Mmm.
-But yeah, I feel like we're vibing."
"173","cue","00:08:58,160","00:08:59,720","-Yeah, me too.
-You know?"
"174","cue","00:08:59,800","00:09:02,960","That's why I'm actually enjoying
just having your presence around."
"175","cue","00:09:03,040","00:09:05,160","I like that even if it's just in the pool,"
"176","cue","00:09:05,240","00:09:06,480","-or something like that.
-I know."
"177","cue","00:09:06,560","00:09:08,760","-When you're around, I feel good. Yeah.
-You do?"
"178","cue","00:09:08,840","00:09:10,000","Good. I feel the same."
"179","cue","00:09:10,080","00:09:12,400","-I think it's-- Yeah.
-I just-- Yeah."
"180","cue","00:09:12,480","00:09:15,360","Part of me just wishes
you were in here sooner."
"181","cue","00:09:15,440","00:09:19,440","If I came in on day one and Mads was here,
it would be game over, red rover."
"182","cue","00:09:19,520","00:09:22,640","I'd be choosing her and I think I'd be set
on her for the whole journey."
"183","cue","00:09:22,720","00:09:25,880","Because so far, she's done nothing wrong.
She's just banging."
"184","cue","00:09:25,960","00:09:30,040","She's got the looks, she's got the chat,
the personality. All of it."
"185","cue","00:09:30,120","00:09:34,200","So to be fair, I don't think this island
can have any hotter birds."
"186","cue","00:09:34,280","00:09:37,000","So I'll just be set on that one bird
for the whole journey, to be honest."
"187","cue","00:09:37,080","00:09:40,120","I don't think I tell you enough. I feel
like I tell everyone else how I'm feeling."
"188","cue","00:09:40,200","00:09:43,280","I'm not the one to usually tell someone
how I'm actually feeling."
"189","cue","00:09:43,360","00:09:46,640","I feel like I keep my cards
close to my chest as well, though. Yeah."
"190","cue","00:09:46,720","00:09:50,920","Yeah. But I think I need to start being
more vulnerable, I should say."
"191","cue","00:09:51,920","00:09:54,680","But when you came in,
it's put a spring in my step again."
"192","cue","00:09:54,760","00:09:56,880","I wake up and I'm happy,
you know what I mean?"
"193","cue","00:09:56,960","00:10:00,160","When we get ready, I'm excited to see you."
"194","cue","00:10:00,240","00:10:03,000","I'm excited to see you come down
in your outfits and stuff like that."
"195","cue","00:10:03,080","00:10:04,800","-You know what I mean?
-Yeah."
"196","cue","00:10:04,880","00:10:07,280","Yeah, I know.
I'm on the same page, I feel."
"197","cue","00:10:07,360","00:10:08,320","I'm happy."
"198","cue","00:10:09,840","00:10:12,040","-Yeah, me too. Me too.
-Give me a kiss."
"199","cue","00:10:15,200","00:10:19,360","Mostly, Mads coming in this late
is definitely the ending that I wanted."
"200","cue","00:10:19,440","00:10:20,880","It was definitely worth the wait."
"201","cue","00:10:21,520","00:10:23,240","We're both on the same page."
"202","cue","00:10:41,280","00:10:42,760","What's up, brother?"
"203","cue","00:10:51,160","00:10:53,560","It definitely does feel like
me and Claudia have managed"
"204","cue","00:10:53,640","00:10:55,360","to settle everything and work it all out."
"205","cue","00:10:55,960","00:10:58,080","I think the conflict
we have in here just proves"
"206","cue","00:10:58,160","00:11:00,760","that we can resolve things very quickly…"
"207","cue","00:11:00,840","00:11:01,880","Go brush your teeth."
"208","cue","00:11:01,960","00:11:05,000","…and I cannot wait to see us
on the outside world."
"209","cue","00:11:05,080","00:11:06,920","I'm gonna brush my teeth
because I want to."
"210","cue","00:11:07,000","00:11:08,640","-[giggles]
-Not 'cause you told me to."
"211","cue","00:11:10,760","00:11:13,080","-Good night.
-Night, mate. See you in the morning."
"212","cue","00:11:17,680","00:11:20,360","I'm going to bed again
with Tina tonight on the tepee."
"213","cue","00:11:21,760","00:11:22,960","Tomorrow is a new start,"
"214","cue","00:11:23,040","00:11:25,480","and I get to wake up next to Tina,
so I'm not complaining."
"215","cue","00:11:25,560","00:11:27,880","[Tina]
I actually did have a nice day, though."
"216","cue","00:11:27,960","00:11:29,720","Choosing to spend it with me."
"217","cue","00:11:30,400","00:11:32,960","It was just nice to, like, have you there."
"218","cue","00:11:33,040","00:11:37,440","Because I felt like I haven't really
had that in a while."
"219","cue","00:11:37,520","00:11:42,000","Even though this isn't
the journey or experience I expected."
"220","cue","00:11:42,080","00:11:43,000","[chuckles]"
"221","cue","00:11:43,080","00:11:47,360","It is really nice to have found,
you know, your person in the villa."
"222","cue","00:11:47,440","00:11:49,800","-[Mitch] Titch is back.
-[Tina chuckles]"
"223","cue","00:11:49,880","00:11:52,040","I didn't expect that to be with Mitch,"
"224","cue","00:11:52,120","00:11:55,040","but I'm really enjoying
having him by my side again."
"225","cue","00:12:07,480","00:12:09,360","Whoo!"
"226","cue","00:12:09,440","00:12:10,840","Good night."
"227","cue","00:12:10,920","00:12:13,800","-Night, bro. Congratulations on today.
-Congrats."
"228","cue","00:12:13,880","00:12:16,080","If you told me before entering the villa"
"229","cue","00:12:16,160","00:12:18,960","that I'd be sleeping
with a girlfriend by this point,"
"230","cue","00:12:19,040","00:12:20,560","I would've said, ""No way in hell."""
"231","cue","00:12:20,640","00:12:22,800","Let's not waste any time."
"232","cue","00:12:22,880","00:12:24,600","But I'm over the moon about it."
"233","cue","00:12:24,680","00:12:26,440","-Come here.
-[Mitchell chuckles]"
"234","cue","00:12:26,520","00:12:29,720","I am going to bed with a boyfriend.
It still doesn't feel real."
"235","cue","00:12:29,800","00:12:32,960","I keep randomly making comments
being like, ""Oh, my boyfriend."""
"236","cue","00:12:33,040","00:12:35,520","And I'm just like… [squeals]
…I've got a boyfriend. [chuckles]"
"237","cue","00:12:35,600","00:12:37,480","-[sighs]
-Best day ever."
"238","cue","00:12:37,560","00:12:39,440","{\an8}We've come so far, haven't we?"
"239","cue","00:12:42,160","00:12:43,360","-Really?
-Yeah."
"240","cue","00:12:44,640","00:12:46,360","-[Mitchell chuckles]
-[Phoebe moans]"
"241","cue","00:12:47,040","00:12:48,720","[chattering]"
"242","cue","00:12:48,800","00:12:50,360","[Islanders cheering]"
"243","cue","00:12:51,640","00:12:53,640","{\an8}[Al, Jess laughing]"
"244","cue","00:13:34,760","00:13:37,840","[narrator] <i>The villa is not always</i>
<i>a pleasant place to be in the mornings.</i>"
"245","cue","00:13:37,920","00:13:41,600","<i>And I'll explain why</i>
<i>through the medium of science and song.</i>"
"246","cue","00:13:41,680","00:13:44,000","♪ <i>Morning after dehydration</i> ♪"
"247","cue","00:13:44,080","00:13:47,560","♪ <i>Food digestion and gestation</i>
<i>Leads to smelly exhalations</i> ♪"
"248","cue","00:13:47,640","00:13:49,520","♪ <i>No escape</i>
<i>No ventilation</i> ♪"
"249","cue","00:13:49,600","00:13:51,640","♪ <i>Except for a Titch outdoor location</i> ♪"
"250","cue","00:13:51,720","00:13:53,360","♪ <i>For the rest, incarceration</i> ♪"
"251","cue","00:13:53,440","00:13:57,360","♪ <i>We need colonic irrigation</i>
<i>Or a hygiene reformation</i> ♪"
"252","cue","00:13:57,440","00:14:00,320","<i>Come on, guys, that's gross.</i>"
"253","cue","00:14:00,400","00:14:02,480","<i>You're gonna have to</i>
<i>make it up to the girls.</i>"
"254","cue","00:14:02,560","00:14:04,360","<i>Get 'em breakfast or something.</i>"
"255","cue","00:14:04,440","00:14:06,440","-Mitch. Come here for a sec.
-What?"
"256","cue","00:14:08,080","00:14:09,520","[indistinct chatter]"
"257","cue","00:14:10,360","00:14:11,800","[Islander laughing]"
"258","cue","00:14:12,800","00:14:15,720","You know what I think we should do today?
[whispers] I reckon we should make--"
"259","cue","00:14:18,160","00:14:19,880","-Okay. Yeah.
-Okay."
"260","cue","00:14:19,960","00:14:23,280","Don't tell the girls.
Absolutely fucking nothing to the girls."
"261","cue","00:14:23,360","00:14:24,360","-Okay.
-Okay."
"262","cue","00:14:24,440","00:14:25,920","Who doesn't love a brunch?"
"263","cue","00:14:26,000","00:14:29,200","And when you're with your mans
and he can cook you brunch,"
"264","cue","00:14:29,280","00:14:30,800","I think it's game over."
"265","cue","00:14:30,880","00:14:32,680","Everyone's got a role."
"266","cue","00:14:32,760","00:14:34,720","-[Austen] I'll do scrambled eggs.
-[Hugh] I'll do smoothies."
"267","cue","00:14:34,800","00:14:36,720","-Yeah, you do smoothies.
-I can do coffees."
"268","cue","00:14:36,800","00:14:38,360","I'll whisk the eggs. You make the coffees."
"269","cue","00:14:38,440","00:14:40,480","[Callum] I'll do the pancakes.
That's all I know how to do."
"270","cue","00:14:40,560","00:14:42,560","-Someone's gotta cook the eggs.
-[Austen] I'll cook the eggs."
"271","cue","00:14:42,640","00:14:45,040","-You cook the eggs.
-[Austen] How many eggs are there?"
"272","cue","00:14:45,120","00:14:46,120","[Mitchell] Yeah, baby."
"273","cue","00:14:46,200","00:14:47,400","[gasps]"
"274","cue","00:14:47,480","00:14:49,120","-[Callum] Who was that?
-One less now."
"275","cue","00:14:49,200","00:14:51,120","-[blows raspberry]
-[giggling]"
"276","cue","00:14:51,200","00:14:54,400","I think the saying,
""Too many chefs spoil the broth,"""
"277","cue","00:14:54,480","00:14:58,320","um, that was definitely relevant
in all the boys in the kitchen."
"278","cue","00:14:58,400","00:14:59,520","[Al chatters]"
"279","cue","00:14:59,600","00:15:00,760","-[blows]
-[clattering]"
"280","cue","00:15:00,840","00:15:04,720","-[all groan]
-Fuck! Oh, my God."
"281","cue","00:15:04,800","00:15:06,200","Fuck!"
"282","cue","00:15:06,280","00:15:07,560","What did you do?"
"283","cue","00:15:07,640","00:15:09,440","He put the pan on my hand."
"284","cue","00:15:09,520","00:15:12,680","-Shit everywhere.
-[Al] Every day you do that. Oh, my God."
"285","cue","00:15:12,760","00:15:14,520","-This is the first time I've done this.
-[Hugh] Clean it."
"286","cue","00:15:14,600","00:15:16,720","[Callum]
It'd be good if we had two of those."
"287","cue","00:15:16,800","00:15:20,600","I'm no Gordon Ramsay in the kitchen,
you know what I mean? So I was nervous."
"288","cue","00:15:27,760","00:15:29,480","That's it. That's it. That's it!"
"289","cue","00:15:29,560","00:15:31,240","[Callum cheering]"
"290","cue","00:15:31,840","00:15:34,080","-That was easy.
-Bosh."
"291","cue","00:15:34,160","00:15:35,600","I was impressed."
"292","cue","00:15:35,680","00:15:39,280","-[Phoebe] I smell burning.
-[Stella] What's going on?"
"293","cue","00:15:39,360","00:15:43,360","[Phoebe] Mitchell? Did any of you
wash your hands before preparing?"
"294","cue","00:15:43,440","00:15:44,440","[Al] What did you say?"
"295","cue","00:15:44,520","00:15:45,880","-No!
-[Austen] I did."
"296","cue","00:15:45,960","00:15:47,560","-Thank you, Austen.
-[Al] What?"
"297","cue","00:15:47,640","00:15:49,880","I am scared
we're gonna get food poisoning."
"298","cue","00:15:53,760","00:15:57,000","[Al] Fucking hell.
How long did that take to make? [laughing]"
"299","cue","00:15:58,040","00:16:01,640","I think every guy put a bit of themselves
into their dish, which was really nice."
"300","cue","00:16:01,720","00:16:03,800","Hugh did a nice face. So did Callum."
"301","cue","00:16:07,360","00:16:10,520","It took a while drawing
her name in, um, chocolate spread."
"302","cue","00:16:10,600","00:16:12,720","That took longer than making the food."
"303","cue","00:16:12,800","00:16:13,800","[chuckles] ""Jes."""
"304","cue","00:16:16,320","00:16:17,600","Here we go."
"305","cue","00:16:17,680","00:16:19,760","-[Tina] Is it mine?
-That's so cute."
"306","cue","00:16:19,840","00:16:21,200","Oh, yay!"
"307","cue","00:16:21,280","00:16:22,840","What am I gonna eat it with?"
"308","cue","00:16:24,480","00:16:26,600","I'll get that. The pancakes are coming."
"309","cue","00:16:26,680","00:16:29,320","I've cooked breakfast plenty of times
for Tina in the outside world."
"310","cue","00:16:29,400","00:16:31,520","Oh, my God. The eggs
actually taste really good."
"311","cue","00:16:31,600","00:16:33,920","I know how she likes her coffee,
with a bit of sweetener."
"312","cue","00:16:34,800","00:16:37,080","What can I say? Maybe there's
plenty more breakfasts to come."
"313","cue","00:16:37,160","00:16:39,280","I've got a little bit
of a masterpiece here."
"314","cue","00:16:39,360","00:16:40,360","What has he whipped up?"
"315","cue","00:16:40,440","00:16:43,360","We said we both love the cheeky emoji
with the tongue out the side,"
"316","cue","00:16:43,440","00:16:45,280","so I have recreated it."
"317","cue","00:16:45,360","00:16:47,840","-[Islanders] Aw.
-[Hugh laughing]"
"318","cue","00:16:47,920","00:16:50,880","-[Phoebe] Stella.
-[Tina, Jess] That's so cute."
"319","cue","00:16:53,320","00:16:55,800","[screams] You wrote my name!"
"320","cue","00:16:55,880","00:16:57,440","-Thanks, Al.
-[Stella] That's so nice."
"321","cue","00:16:57,520","00:16:58,640","<i>Bon appétit.</i>"
"322","cue","00:17:00,000","00:17:03,040","-Al, you spelled my name wrong.
-Aw, that's all right."
"323","cue","00:17:04,280","00:17:06,760","-[Madeline] Aw, that's cute!
-Oh, my gosh!"
"324","cue","00:17:06,839","00:17:08,119","That is amazing."
"325","cue","00:17:08,200","00:17:10,040","[Madeline]
That is restaurant quality right there."
"326","cue","00:17:10,119","00:17:12,920","Phoebe has a lot of high expectations,
but I think for me,"
"327","cue","00:17:13,000","00:17:14,359","I think she lowers them a bit."
"328","cue","00:17:14,440","00:17:17,240","So we meet somewhere in the middle
and then we're both happy."
"329","cue","00:17:18,240","00:17:20,800","-I'm nervous.
-[Stella] There's probably a dick on it."
"330","cue","00:17:20,880","00:17:22,520","Aw."
"331","cue","00:17:22,599","00:17:23,880","-[Callum] There we go.
-That's cute."
"332","cue","00:17:23,960","00:17:25,720","[Madeline]
I feel like there was creativity,"
"333","cue","00:17:25,800","00:17:27,079","there was a little bit of color."
"334","cue","00:17:27,160","00:17:29,600","But there could've been
a little bit more on the plate."
"335","cue","00:17:29,680","00:17:31,800","I don't know if he was trying
to put me on a diet."
"336","cue","00:17:31,880","00:17:33,680","I mean, an extra pancake wouldn't hurt."
"337","cue","00:17:33,760","00:17:35,720","-This one tastes the best.
-[all] Aw."
"338","cue","00:17:35,800","00:17:37,520","[Jess] Look at the flower garnish."
"339","cue","00:17:37,600","00:17:39,320","That looks actually like a café one."
"340","cue","00:17:39,400","00:17:40,960","[Claudia] This looks fantastic."
"341","cue","00:17:41,040","00:17:42,640","[Madeline] That looks really good."
