"index","type","start","end","text"
"121","cue","00:05:16,691","00:05:18,610","But we want to know
what was going on in your mind"
"122","cue","00:05:18,693","00:05:20,111","when your girls woke you up."
"123","cue","00:05:20,195","00:05:21,571","You got Chelsea dancing over you."
"124","cue","00:05:21,947","00:05:23,865","What were you thinking at that moment?"
"125","cue","00:05:23,949","00:05:25,534","Uhm, uh-oh..."
"126","cue","00:05:25,700","00:05:26,618","Well, [chuckles]"
"127","cue","00:05:26,701","00:05:30,288","I actually didn't remember
what happened."
"128","cue","00:05:30,455","00:05:32,332","Like, I knew I just shut my eyes,"
"129","cue","00:05:32,874","00:05:35,460","and I was like, okay,
like his voice was soothing."
"130","cue","00:05:35,544","00:05:37,921","We were playing like a game before then,"
"131","cue","00:05:38,004","00:05:39,631","and so I was just like,"
"132","cue","00:05:39,714","00:05:42,050","""Brett,
I think I'm falling in love with you."""
"133","cue","00:05:42,133","00:05:44,302","It was an emotional release,
and I was just,"
"134","cue","00:05:44,386","00:05:46,346","all right, I said what I needed to say."
"135","cue","00:05:46,972","00:05:47,806","Yeah."
"136","cue","00:05:47,889","00:05:50,684","And then I guess I knocked out
for a little while."
"137","cue","00:05:50,767","00:05:53,436","-I don't even know how long it was.
-[Nick] You had a good nap."
"138","cue","00:05:53,520","00:05:56,189","-I did. Twenty minutes?
-Twenty minutes."
"139","cue","00:05:56,314","00:05:59,401","[Vanessa] That's called a power nap.
You get it, girl."
"140","cue","00:05:59,484","00:06:01,987","-It was a good 20.
-Yeah, not my finest moment."
"141","cue","00:06:02,070","00:06:04,406","But, my girl, she woke me up."
"142","cue","00:06:04,489","00:06:06,449","We were always singing
that song in the pods,"
"143","cue","00:06:06,533","00:06:09,119","and I guess she knew
what I was gonna wake up to."
"144","cue","00:06:09,244","00:06:11,121","I didn't know I was
gonna wake up dancing."
"145","cue","00:06:11,204","00:06:14,249","I saw it with the rest of the fans."
"146","cue","00:06:14,332","00:06:18,962","I was like, my gosh, it just hit me
when I realized Brett wasn't there,"
"147","cue","00:06:19,045","00:06:21,006","and I thought I'd missed my moment."
"148","cue","00:06:21,089","00:06:22,257","-So funny.
-Yeah."
"149","cue","00:06:22,340","00:06:23,425","Marshall, I gotta ask you,"
"150","cue","00:06:23,508","00:06:26,219","because I heard that you take,
actually, responsibility"
"151","cue","00:06:26,303","00:06:28,179","for the two of them getting together."
"152","cue","00:06:28,263","00:06:29,139","How true is that?"
"153","cue","00:06:29,222","00:06:31,474","Yeah, 100 percent, all me."
"154","cue","00:06:31,558","00:06:33,143","-No, I'm joking.
-[all laughing]"
"155","cue","00:06:33,226","00:06:35,103","Not 100 percent. But I will say, though,"
"156","cue","00:06:35,186","00:06:38,356","{\an8}after Tiffany and I
decided to call it quits..."
"157","cue","00:06:38,565","00:06:41,526","{\an8}Not really call it quits,
but just focus on other people,"
"158","cue","00:06:41,818","00:06:44,988","Uh, I went to Brett,
and I was just like telling Bret,"
"159","cue","00:06:45,405","00:06:47,699","Tiffany is a wonderful woman,
and I know..."
"160","cue","00:06:47,824","00:06:50,869","I felt like I had known Brett
before all of this."
"161","cue","00:06:50,952","00:06:54,247","-We had just instantaneously connected,
-[Vanessa] Yeah."
"162","cue","00:06:54,331","00:06:57,792","and I felt like Tiffany was
the right person for Brett"
"163","cue","00:06:57,876","00:07:00,003","and Brett was the right person
for Tiffany."
"164","cue","00:07:00,086","00:07:02,130","There's a lot more to that story, uh..."
"165","cue","00:07:02,881","00:07:05,258","There were a whole bunch
of emotions swirling,"
"166","cue","00:07:05,342","00:07:07,469","and I just said to Tiffany,"
"167","cue","00:07:07,927","00:07:11,473","""Your person is here
and you will get through this."""
"168","cue","00:07:11,556","00:07:13,058","And look where they are now."
"169","cue","00:07:13,141","00:07:16,144","-[Nick] Let's hear it from her person.
-[audience applauding]"
"170","cue","00:07:16,603","00:07:18,063","What's his favorite moment?"
"171","cue","00:07:18,146","00:07:21,775","Yeah. Brett, I'm curious. When you
think back to how this all started,"
"172","cue","00:07:21,858","00:07:24,819","way back in the pods
and the year that's happened since,"
"173","cue","00:07:24,903","00:07:26,738","what's your favorite memory?"
"174","cue","00:07:26,821","00:07:29,574","What's your favorite memory
of your love story together?"
"175","cue","00:07:29,699","00:07:31,368","Ooh, uh, without a doubt,"
"176","cue","00:07:31,451","00:07:35,330","I'd say our last dinner
before the wedding,"
"177","cue","00:07:35,455","00:07:38,124","-where I surprised her with the portraits.
-Mm-hmm."
"178","cue","00:07:38,625","00:07:41,628","Uhm, for me that was,
out of all the moments,"
"179","cue","00:07:41,753","00:07:44,172","or the moment that
I was most looking forward to,"
"180","cue","00:07:44,255","00:07:46,216","just because of the story behind it."
"181","cue","00:07:46,299","00:07:48,301","In the show there's a scene where"
"182","cue","00:07:48,385","00:07:50,470","Tiffany is like, crying on the couch,"
"183","cue","00:07:50,553","00:07:52,806","she's overwhelmed by
all the planning that's going on"
"184","cue","00:07:52,889","00:07:54,724","and we're kind of sitting like we are now"
"185","cue","00:07:54,808","00:07:57,894","and I'm just kind of telling,
""Hey, it's okay to feel that way."""
"186","cue","00:07:58,019","00:08:00,397","And that day I actually just
came back from Portland."
"187","cue","00:08:00,480","00:08:03,274","I drove three hours up which,
fun little nugget,"
"188","cue","00:08:03,358","00:08:06,027","it wasn't really mentioned in the show,
but I don't live in Seattle,"
"189","cue","00:08:06,111","00:08:07,112","I live in Portland."
"190","cue","00:08:07,404","00:08:10,198","Uh, so that day I drove up
three hours in the morning"
"191","cue","00:08:10,323","00:08:13,368","and then drove up three hours back
in the same day from work."
"192","cue","00:08:13,493","00:08:16,037","And, uh, I wanted to take her portrait,"
"193","cue","00:08:16,162","00:08:18,331","she said yes, to make her feel better."
"194","cue","00:08:18,415","00:08:21,251","And then I knew that
the last thing she would expect"
"195","cue","00:08:21,334","00:08:24,921","would be to be surprised with the pictures
from the shoot and her reaction..."
"196","cue","00:08:25,005","00:08:27,716","As a photographer,
I started doing photography in 2020."
"197","cue","00:08:27,799","00:08:29,384","I had never had my work framed."
"198","cue","00:08:29,467","00:08:31,052","So her reaction was everything."
"199","cue","00:08:31,136","00:08:32,637","So that was your work
as a photographer."
"200","cue","00:08:32,721","00:08:36,725","What do you think about the photography
of Kwame and Chelsea's little engagement..."
"201","cue","00:08:37,183","00:08:39,019","-How's that moment?
-[all exclaiming]"
"202","cue","00:08:39,185","00:08:40,770","[Brett] I haven't seen the pictures."
"203","cue","00:08:40,854","00:08:43,314","You see the pictures
you saw the whole photoshoot."
"204","cue","00:08:43,398","00:08:45,066","-[Nick] We saw the shoot.
-We loved that."
"205","cue","00:08:45,191","00:08:46,234","What was that like for you?"
"206","cue","00:08:46,317","00:08:49,070","Hi, by the way,
you guys look very coordinated"
"207","cue","00:08:49,154","00:08:50,864","and still very much in love."
"208","cue","00:08:50,989","00:08:53,366","-Thank you.
-[audience applauding, cheering]"
"209","cue","00:08:53,533","00:08:55,660","I'm going to say now
it's a signature pink."
"210","cue","00:08:55,785","00:08:57,245","You got all the shades right?"
"211","cue","00:08:57,370","00:08:58,955","Fifty shades of pink over here."
"212","cue","00:08:59,080","00:09:00,623","Fifty shades of pink. I love that."
"213","cue","00:09:00,707","00:09:03,752","What was it like watching
your engagement photoshoot together"
"214","cue","00:09:03,835","00:09:05,628","for the whole world to see?"
"215","cue","00:09:05,712","00:09:07,672","What was going on in your guys' minds?"
"216","cue","00:09:07,797","00:09:10,091","-We loved it. We loved it.
-[Vanessa chuckles]"
"217","cue","00:09:10,175","00:09:12,177","It was really a dream come true for me."
"218","cue","00:09:12,260","00:09:16,222","What the viewers didn't see was that we
connected about Calvin Klein in the pods"
"219","cue","00:09:16,306","00:09:17,766","before all of that"
"220","cue","00:09:17,849","00:09:20,727","{\an8}and we had a date
and it was called the Calvin Klein date."
"221","cue","00:09:21,352","00:09:23,563","{\an8}Yeah, Chelsea, actually,
she got me a gift,"
"222","cue","00:09:23,688","00:09:26,024","{\an8}and I opened the box
and it's a pair of boxers."
"223","cue","00:09:26,107","00:09:28,193","I'm sitting there like,
""What do I do with these?"""
"224","cue","00:09:28,276","00:09:30,028","She's like, ""Go put 'em on."""
"225","cue","00:09:30,111","00:09:33,239","-He was like, ""Here?"" I was like, ""Yes.""
-And, so..."
"226","cue","00:09:33,364","00:09:34,616","So, yeah."
"227","cue","00:09:34,699","00:09:38,787","I left the pod, put the boxes on,
came back in and we had our date."
"228","cue","00:09:38,912","00:09:40,830","-In your Calvin's?
-In both of our Calvin's."
"229","cue","00:09:40,955","00:09:44,542","I hope at this point that Calvin Klein
has sent you all some free underwear."
"230","cue","00:09:44,626","00:09:46,544","[Kwame] We're waiting for it."
"231","cue","00:09:46,669","00:09:49,881","My mom even shopped
before the show with me"
"232","cue","00:09:50,048","00:09:51,508","for my future"
"233","cue","00:09:51,591","00:09:54,886","you know, husband,
my mystery man husband's underwear."
"234","cue","00:09:54,969","00:09:56,096","I mean, God bless her."
"235","cue","00:09:56,179","00:09:58,723","Uh, but she knew this was
going to happen for me."
"236","cue","00:09:58,807","00:09:59,933","[Vanessa] Wait."
"237","cue","00:10:00,016","00:10:02,685","So the pair that you gave him
wasn't the pair your mom bought, was it?"
"238","cue","00:10:02,769","00:10:04,104","No. We just, like, went together."
"239","cue","00:10:04,187","00:10:06,106","And she was like, ""What are we doing?"""
"240","cue","00:10:06,189","00:10:07,816","Just making sure. I don't know..."
"241","cue","00:10:07,899","00:10:11,027","No, but it did arrive
after we left to film"
"242","cue","00:10:11,111","00:10:13,029","and she had to send them to the studio."
"243","cue","00:10:13,113","00:10:14,072","So it was a whole thing."
"244","cue","00:10:14,155","00:10:15,490","Did you guys print the photos?"
"245","cue","00:10:15,824","00:10:16,908","We will be. Definitely."
"246","cue","00:10:16,991","00:10:19,661","There are blank walls in our house."
"247","cue","00:10:19,744","00:10:22,664","I've been waiting
for a year for these pictures."
"248","cue","00:10:22,747","00:10:26,668","And, yeah, that date, by the way,
was the day that I knew"
"249","cue","00:10:26,751","00:10:28,878","Chelsea was the one.
I walked back in"
"250","cue","00:10:29,129","00:10:30,630","and I actually have
those boxers on right now."
"251","cue","00:10:30,713","00:10:32,090","-[Vanessa] Hey!
-[Nick] Hey!"
"252","cue","00:10:32,423","00:10:35,718","[Vanessa] We got a lucky pair
of underwear, ladies and gentlemen."
"253","cue","00:10:35,969","00:10:36,970","[all laughing]"
"254","cue","00:10:37,053","00:10:38,972","Well, guys, there were so many couples"
"255","cue","00:10:39,055","00:10:41,975","that said, ""I do,"" this season,
which is fantastic."
"256","cue","00:10:42,058","00:10:45,603","But there were also a record number
of a number of love triangles."
"257","cue","00:10:45,687","00:10:48,273","And we're going to get to each
and every one of them, don't you worry."
"258","cue","00:10:48,356","00:10:52,443","But first, we want to talk
about Chelsea, Kwame and Micah."
"259","cue","00:10:52,986","00:10:56,739","Here is a never before seen clip
of the ladies discussing Kwame"
"260","cue","00:10:56,823","00:10:59,659","and Micah's infamous
poolside chat in Mexico."
"261","cue","00:10:59,784","00:11:00,702","Check it out."
"262","cue","00:11:01,411","00:11:03,329","-Hi.
-Hi, little Frank!"
"263","cue","00:11:03,454","00:11:05,623","He's just a little teddy bear."
"264","cue","00:11:05,707","00:11:07,041","I know. You remember her?"
"265","cue","00:11:07,208","00:11:10,336","-What's your dog's name?
-No. This is Rocky."
"266","cue","00:11:10,461","00:11:12,755","Hi! What's your name, baby?"
"267","cue","00:11:12,881","00:11:14,132","...come say hi..."
"268","cue","00:11:14,215","00:11:15,967","-How are you guys doing?
-Yeah."
"269","cue","00:11:16,050","00:11:19,053","Moved in. We just got back
and it's a lot going on now."
"270","cue","00:11:19,137","00:11:21,097","Yeah. We haven't really seen
each other since Mexico."
"271","cue","00:11:21,180","00:11:23,474","And I know we kind of laughed,
like, on a weird ""No."""
"272","cue","00:11:23,558","00:11:25,476","And I think there was, like,
some confusion over,"
"273","cue","00:11:25,560","00:11:27,395","like some stuff that was like said,"
"274","cue","00:11:27,478","00:11:31,482","and I know some of the girls said that
you were like maybe feeling like upset."
"275","cue","00:11:31,983","00:11:34,193","Yeah. I mean, I'd love
to hear like your take"
"276","cue","00:11:34,277","00:11:36,321","on what happened at the welcome party."
"277","cue","00:11:36,487","00:11:39,282","I, like, made a super unfortunate joke"
"278","cue","00:11:39,365","00:11:41,409","that, like I thought
was going to be taken as funny."
"279","cue","00:11:41,492","00:11:45,455","But it wasn't and in that regard,
it's like I really do regret it."
"280","cue","00:11:45,538","00:11:46,915","What was the joke?"
"281","cue","00:11:46,998","00:11:48,875","I think it was something like to the tune"
"282","cue","00:11:48,958","00:11:51,794","of like, I don't know like cheers,
like a failed proposal"
"283","cue","00:11:51,878","00:11:53,087","or something like..."
"284","cue","00:11:53,171","00:11:55,340","{\an8}It proceeded
to be a 20 minute conversation."
"285","cue","00:11:55,465","00:11:56,299","{\an8}-Mm-hmm.
-Right?"
"286","cue","00:11:56,382","00:11:58,509","{\an8}-It just didn't need to be in that way
-Yeah."
"287","cue","00:11:58,593","00:11:59,552","{\an8}-in my opinion.
-Yeah."
"288","cue","00:11:59,677","00:12:02,555","{\an8}He was, like, upset,
and that's why he wanted to talk."
"289","cue","00:12:02,639","00:12:06,476","{\an8}But when you like, came over,
it was more to just, like, chat more."
"290","cue","00:12:06,559","00:12:08,853","{\an8}And so I feel like, from an outside
perspective, I would look at that"
"291","cue","00:12:08,937","00:12:11,522","{\an8}and be like, ""What the hell's
going on over there?"""
"292","cue","00:12:11,606","00:12:12,565","{\an8}Yeah, and I did."
"293","cue","00:12:12,649","00:12:15,401","{\an8}-That's how I would have felt too.
-And I was really uncomfortable."
"294","cue","00:12:15,485","00:12:18,237","{\an8}From what you told me in the pods,
you were breaking up with him."
"295","cue","00:12:18,321","00:12:20,990","{\an8}And from what he told me,
he was breaking up with you."
"296","cue","00:12:21,074","00:12:23,534","{\an8}So you guys were like
breaking up with each other"
"297","cue","00:12:23,618","00:12:25,078","{\an8}-in your own ways.
-Mm-hmm."
"298","cue","00:12:25,453","00:12:28,039","{\an8}I don't know your guys'
relationship, but I didn't..."
"299","cue","00:12:28,164","00:12:31,334","{\an8}Obviously, I only knew the connection
that I had with Kwame, right?"
"300","cue","00:12:31,417","00:12:35,380","{\an8}-You just wanted to be respectful to me.
-Yeah. 100 percent."
"301","cue","00:12:35,463","00:12:38,216","{\an8}-We both fell in love with the same guy.
-Mm-hmm."
"302","cue","00:12:38,883","00:12:42,512","{\an8}And to say that we weren't
threatened by each other would be a lie."
"303","cue","00:12:42,762","00:12:46,140","I do apologize if that comment,
like, stirred up, like"
"304","cue","00:12:46,474","00:12:49,435","...for literally no reason.
That wasn't my intention."
"305","cue","00:12:49,560","00:12:52,522","-Well, I appreciate it. Thank you.
-Yeah."
"306","cue","00:12:52,605","00:12:53,856","Let's get back to our night."
"307","cue","00:12:53,982","00:12:56,275","-Take her for a walk. I love you.
-Okay. Okay."
"308","cue","00:12:56,359","00:12:57,735","[speaking indistinctly]"
"309","cue","00:12:58,736","00:13:00,863","-Mm-hmm.
-Okay."
"310","cue","00:13:00,947","00:13:03,783","So, Chelsea, appeared in that clip"
"311","cue","00:13:04,033","00:13:05,952","that you and Micah had made up."
"312","cue","00:13:06,077","00:13:07,537","But that was before you saw"
"313","cue","00:13:07,620","00:13:13,001","the actual footage with audio
and some more visual of Micah and Kwame's"
"314","cue","00:13:13,418","00:13:14,919","Mexico, poolside chat."
"315","cue","00:13:15,044","00:13:17,296","What was it like
when you actually watch that?"
"316","cue","00:13:17,505","00:13:20,091","I mean, it was difficult.
It was very uncomfortable."
"317","cue","00:13:20,675","00:13:22,927","Uhm, but we had had that conversation."
"318","cue","00:13:23,094","00:13:26,931","Mike and I had had
resolution together, right?"
"319","cue","00:13:27,015","00:13:30,518","Kwame and I had had hours
long conversation that evening."
"320","cue","00:13:30,601","00:13:34,022","And you guys saw a little snippet,
you know of our conversation."
"321","cue","00:13:34,313","00:13:35,565","Uhm, so we had moved on."
"322","cue","00:13:35,690","00:13:38,192","I mean, you know,
we are happily married right now."
"323","cue","00:13:38,651","00:13:41,279","And yes, like that was
an immature comment."
"324","cue","00:13:41,404","00:13:44,824","And she understands that
and I believe that she's grown,"
"325","cue","00:13:45,408","00:13:48,453","and I do really, really
want her to be happy."
"326","cue","00:13:49,078","00:13:51,998","And if I may like, I think
that there's something"
"327","cue","00:13:52,081","00:13:54,709","that I need to say about it,
like, there's three layers."
"328","cue","00:13:54,792","00:13:56,794","There's an apology that needs to be said"
"329","cue","00:13:56,878","00:14:00,298","like first and foremost, that was really
hard for me to watch, right?"
"330","cue","00:14:00,381","00:14:03,718","It was really hard looking back at that
and being there with my wife as well."
"331","cue","00:14:03,801","00:14:05,386","That was incredibly immature of me"
"332","cue","00:14:05,470","00:14:08,056","to react that way to it
and allow it to go that way."
"333","cue","00:14:08,306","00:14:10,141","So it is incredibly unfair to my wife."
"334","cue","00:14:10,224","00:14:11,350","And I'm so sorry, baby."
"335","cue","00:14:11,434","00:14:15,313","And like, I'm so glad
that we've grown so much together."
"336","cue","00:14:15,438","00:14:16,522","And, [clears throat]"
"337","cue","00:14:16,606","00:14:18,816","I'm sorry I let my ego
get the best of me in that moment."
"338","cue","00:14:18,900","00:14:20,777","I'll never do that again, you know?"
"339","cue","00:14:20,860","00:14:24,364","And then the second layer is, I need
to say sorry to Chelsea's family, right?"
"340","cue","00:14:24,447","00:14:28,451","It's not an accurate representation of our
relationship and definitely not of me."
"341","cue","00:14:28,534","00:14:30,953","I definitely let that moment
get the best of me."
"342","cue","00:14:31,245","00:14:34,832","And so they all need to know
how much I care and love for my wife"
"343","cue","00:14:34,916","00:14:37,168","you know, and she means
the world to me, you know?"
"344","cue","00:14:37,251","00:14:41,089","And I think a third layer is
for all the people who are out there"
"345","cue","00:14:41,172","00:14:44,634","who believe in us, who saw that,
and it gave them a really negative light."
"346","cue","00:14:44,842","00:14:47,303","You know? So all in all like,"
"347","cue","00:14:47,804","00:14:49,889","I accept completely what happened there."
"348","cue","00:14:49,972","00:14:53,393","And I know that I needed to grow
to get past moments like that."
"349","cue","00:14:53,476","00:14:57,063","And I think that I'm in a better spot, and
that puts us in a much better spot, so."
